PDF File Name,Job Role,Skills,Education
24574164.pdf,"SENIOR DIRECTOR, PRODUCT MANAGEMENT","Digital Video, Online Advertising, Â","International Affairs New School University ï¼​ City , State Course work toward a degree in International Affairs
Bachelor of Arts , Behavioral Sciences 2003 Concordia College ï¼​ City , State GPA: Summa Cum Laude GPA: 4.0 Behavioral Sciences, Summa
Cum Laude, GPA: 4.0
Computer Science and Computer Graphics and Animation Hampshire College ï¼​ City , State Concentration in Computer Science and Computer
Graphics and Animation
Skills
Digital Video, Online Advertising, Â"
24658786.pdf,SENIOR DIGITAL PRODUCER/MULTIMEDIA SPECIALIST,"Social media, digital video and multimedia, content curation, digital strategy, web metrics and SEO optimization, digital engagement, community
engagement, public relations,","Bachelor of Arts : Journalism , September 1994 The Ohio State University School of Journalism - City , State
Marketing, Public Relations and Journalism coursework
Coursework in Business, Communications and Advertising
Commercial Photography coursework
Professional Affiliations
Air Force Sergeants Association, Veterans of Foreign Wars, Iraq and Afghanistan Veterans of America, Team RWB Columbus, Disabled
American Veterans, Wounded Warrior Project Alumni, Society of Professional Journalists, Cleveland Press Association, Local Media
Association, Former member of PRSA and PRSSA.
Awards
First place for best online use of multimedia, for the Heroin Hits Home series, Cleveland Press Association Annual Awards, June 2015.
United States Air Force Meritorious Service Medal, June 2013.
United States Global War on Terrorism Expeditionary Medal, June 2012.
United States Global War on Terrorism Service Medal, June 2012.
United States Air Force Expeditionary Service Ribbon with gold border for serving in a designated combat zone, June 2012.
United States Air Force Commendation Medal, October 2009.
Song Sparrow Award for Outstanding Volunteer Service in Conservation, Columbus Audubon 2009
Best Group-Owned Weekly Newspaper Web Site in Ohio, Ohio News Association, February 2012. (ThisWeek team award)
United States Air Force Achievement Medal, March 1998.
Skills
Social media, digital video and multimedia, content curation, digital strategy, web metrics and SEO optimization, digital engagement, community
engagement, public relations,"
24679149.pdf,DIGITAL PROJECT MANAGER,".net, Photoshop, advertising, AS400, budget, bi, business strategies, com, content, content management, Creative Director, CSS, client, clients,
delivery, direction, E-commerce, email, ERP, Fashion, features, finance, Focus, FTP, functional, gateways, Google Analytics, HTML, innovation,
Logistics, Director, marketing, meetings, merchandising, MS Office, developer, order management, Pal, POS, print design, processes, product
management, reporting, research, selling, Sales, sales analysis, tax compliance, trade shows, Web Development","GENERAL ASSEMBLY Front-End Web Development UNIVERSITY OF KENTUCKY
BBA : Marketing Fashion Merchandising MARIST COLLEGE Marketing Fashion Merchandising
Skills
.net, Photoshop, advertising, AS400, budget, bi, business strategies, com, content, content management, Creative Director, CSS, client, clients,
delivery, direction, E-commerce, email, ERP, Fashion, features, finance, Focus, FTP, functional, gateways, Google Analytics, HTML, innovation,
Logistics, Director, marketing, meetings, merchandising, MS Office, developer, order management, Pal, POS, print design, processes, product
management, reporting, research, selling, Sales, sales analysis, tax compliance, trade shows, Web Development"
24953921.pdf,MEDIA SERVICES COORDINATOR,"Accounting, Reconciliations, Closing Procedures, AP, AR, Bank Reconciliations, GL, Payroll, Project Manager, Public Relations, Property
Management, Scheduling, Travel Arrangements, Budget, Correspondence, Billing, Credit, Credit Card Reconciliations, , Change Orders,
Interviewing, Leasing, Office Manager, Helpdesk ticketing system and reporting, Inventory, Process Payroll, Purchaser, Technical Support,
Team Player, Typing, Very Organized","Basic PHP, Adobe Creative Cloud, Techsmith Relay, Camtasia, Snag-it, Web
Research skills, Web 2.0 tools, Video-Web conference skills,
Mass deployment and configuration of iOS device skills,
Clear understanding of Project cost, Excellent Customer
Service skills, Strong Analytical, Collaboration,
Communication, Written, Organizational, and Multi-
tasking skills.
Accomplishments
Led the development of inventory control metric system. Decreased the number of issues in an electronic classroom by developing metric system
of technology issues.
Experience
Media Services Coordinator 01/2009 to Current 
Company Name City , State
Responsible for all accounting and financial functions, AP, AR, PR, GL/bank reconciliations and month-end closing, prepare financial reports,
track travel, purchase departmental supplies, upkeep of office equipment * Assists Director in budget planning based on asset tracking and
depreciation of capital equipment * Responsible for the tracking of a number of expense accounts for construction projects, supply and expenses,
grants and one time initiative budgets * Responsible for reviewing and processing contractor draws in a timely manner ensuring all services and
supplies have been rendered * Purchaser for all AV classroom technology equipment * Monitor and troubleshoot AV technology classroom issues
at a tier II level, dispatch technicians as needed * Responsible for the upkeep of helpdesk ticketing systems * Assist the Director and Audio Visual
Classroom Technology Design/Project Manager in various special projects as well as provide technical support for video conferences, webinars
and various other multi-media services * Assist in the management of technology in newly designed and commissioned classrooms; deploying
tablet touch controls and similar multi-media equipment * Serve as the Lynda.com Campus Administrator, prepares monthly statistical reports for
VP, CITO and Director * Coordinate all AV equipment delivery set ups for TU community events and visiting group events * Responsible for
hiring and managing the evening supervisor as well as student workers, process payroll in a timely manner, approve vacation / sick leave,
coordinate staff schedules and training * Lead social media journalist for the CLT; coordinate departmental tours, new student / faculty orientations
* Responsible for the upkeep of AV inventory, demonstration of AV equipment for checkout, upkeep of 3D printer, provide technical training and
support for the 3D printer
Credit Manager / Billing Coordinator 01/2006 to 01/2009 
Company Name City , State
Responsible for accounts receivables and month end closing duties * Responsible for all Group Billing of accounts generating over 300K in
revenue / Customized Invoicing * Responsible for all Credit card transactions and handling disputes * Responsible for all aspects of direct billing,
credit references, and collections and other city ledger accounts * Conduct monthly credit committee meetings, prepare monthly write-off report *
Assist Controller and Assistant Controller in developing, implementing financial/office policies * Work closely with Sales, Catering Managers to
ensure all client billing requests are met * Responsible for implementing / managing new technology and trouble shoot common accounting issues
Developer 01/1998 to 01/2006 
Company Name City , State Office Manager / Leasing Manager * Office Manager and Leasing Manager for Property Management Firm *
Responsible for all accounting and financial functions, AP, AR, PR, GL/bank reconciliations and month-end closing * Assistant Project Manager
for construction of newly developed properties, monitor jobsite procured material and receiving and warehousing functions ensuring materials are
purchased in accordance with project technical specifications * Manage subcontractor administration, review and execute contractor draws and
change orders * Oversee the administrative systems/operations of the office, including interviewing, hiring and managing staff, implementing /
managing new technology * Prepare and review of all trusts, power of attorneys, leases, title commitments, and other miscellaneous mortgage loan
and real estate legal documents * Monitor and maintain all employee personnel files, including payroll * Maintain good customer relationship with
tenants, coordinated property tours of commercial and residential properties. First point of contact to handle tenant inquires and complaints *
Responsible for rent rolls, pay or vacate notices, lease renewals, rent increase notices, market rate analysis * Heavy calendar scheduling, events
and meeting coordination, and travel arrangements for owner
Associate of Applied Science : Digital Media Northwest Vista College 2012-Present Northwest Vista College | Associate of Applied Science,
Concentration in Digital Media
Presentations
International Programs Presentation - to assist international students with various skills such as payroll deposits, obtaining Social Security card,
obtaining campus employment, etc.
Skills
Accounting, Reconciliations, Closing Procedures, AP, AR, Bank Reconciliations, GL, Payroll, Project Manager, Public Relations, Property
Management, Scheduling, Travel Arrangements, Budget, Correspondence, Billing, Credit, Credit Card Reconciliations, , Change Orders,
Interviewing, Leasing, Office Manager, Helpdesk ticketing system and reporting, Inventory, Process Payroll, Purchaser, Technical Support,
Training, Customer Service, Excellent Customer Service Skills, Highly Organized, Microsoft Office, Ms Office, Quick Books Pro, Receptionist,
Team Player, Typing, Very Organized"
25038571.pdf,DIGITAL PROJECT MANAGER,"Strong quantitative and qualitative problem solving skills. Excellence in digital marketing including Facebook, Twitter, Google+, and LinkedIn.
Experience
02/2017 to Current
Digital Project Manager Company Name ï¼​ City , State
Responsible for managing digital projects and bringing teams together to make things happen.
Leading, empowering, facilitating and communicating.
Used data from marketing analysis and reporting to drive sales and business development goals.
Organize and oversee all promotional activities, including major events with operating budgets up to $20,000.
Created a cradle to grave marketing approach that began with initial marketing outreach and ends with data tracking and analytics.
Created metrics to evaluate: Who is visiting 6 Salon in digital and in social media spaces, what marketing channels are driving customers,
which customers are best driving revenue, and what is the lifetime value of a customer.
05/2015 to 02/2017
Marketing Associate Company Name ï¼​ City , State
Develop comprehensive marketing strategy for 6 Salon based on corporate goals and objectives.
Daily management of social media platforms, as well as real time analytics of performance goals.
Perform primary research activities, and evaluate market opportunity based on secondary research.
ACCOMPLISHMENTS.
Developed and executed social media strategies, which has increased our online presence by 400%.
Used data from marketing analysis and reporting to drive sales and business development goals.
Organize and oversee all promotional activities, including major events with operating budgets up to $20,000.
Created a cradle to grave marketing approach that began with initial marketing outreach and ends with data tracking and analytics.
Created metrics to evaluate: Who is visiting 6 Salon in digital and in social media spaces, what marketing channels are driving customers,
which customers are best driving revenue, and what is the lifetime value of a customer.
05/2012 to Current
Director Company Name ï¼​ City , State
Develop comprehensive marketing strategy for 6 Salon based on corporate goals and objectives.
Daily management of social media platforms, as well as real time analytics of performance goals.
Perform primary research activities, and evaluate market opportunity based on secondary research.
ACCOMPLISHMENTS.
Developed and executed social media strategies, which has increased our online presence by 400%.
Used data from marketing analysis and reporting to drive sales and business development goals.
Organize and oversee all promotional activities, including major events with operating budgets up to $20,000.
Created a cradle to grave marketing approach that began with initial marketing outreach and ends with data tracking and analytics.
Created metrics to evaluate: Who is visiting 6 Salon in digital and in social media spaces, what marketing channels are driving customers,
which customers are best driving revenue, and what is the lifetime value of a customer.
08/2004 to Current
Stylist / Product Sales Company Name ï¼​ City , State
Create and maintain a loyal customer base.
Use both creative styling techniques to expand the reputation and reach of 6 Salon.
Drive new product sales to existing customers, while growing marketshare for 6 Salon.
ACCOMPLISHMENTS.
Ranked #1 out of 45 sales representatives for promotion and sales of high end hair products.
Established a loyal customer base in a saturated marketplace, leading to client referrals, and increased marketshare.
Created an efficient supply chain within 6 Salon to manage clients, existing inventory, and the procurement of new inventory.
Recognized for having the highest client retention rate at 52%.
05/2011 to 09/2011
Lead Intern Company Name ï¼​ City , State
Marketing and Research Responsibilities: Henkel is a $20 Billion USD corporation in the Aerospace, Automotive, Industrial, and Cosmetics
markets.
Their brands include: Dial Soap, Loctite, Purex, Schwarzkopf, and Got2B.
Responsible for marketing and PR activities in the Cosmetics Division.
ACCOMPLISHMENTS.
Cross-functional team lead on an innovative new product launch.
Utilized secondary research to gain insights regarding product performance needs.
Managed design development of packaged products.
Managed consumer events from planning to public relations.
Worked on the design and production of sales collateral and marketing materials.
Analysis of competitive and house brand marketing data focusing on the ""Got To Be"" Product line.
Earned promotion to become head intern for the Vice President of Marketing.
Education and Training
2014
Bachelor of Science : Marketing and Business Management Oakland University Marketing and Business Management
approach, Automotive, brand marketing, budgets, business development, competitive, client, clients, driving, functional, inventory, team lead,
managing, marketing analysis, Marketing and Research, marketing strategy, marketing, market, marketing materials, PR, problem solving skills,
procurement, promotion, public relations, real time, reporting, research, sales, Soap, social media platforms, supply chain","2014
Bachelor of Science : Marketing and Business Management Oakland University Marketing and Business Management
Skills
approach, Automotive, brand marketing, budgets, business development, competitive, client, clients, driving, functional, inventory, team lead,
managing, marketing analysis, Marketing and Research, marketing strategy, marketing, market, marketing materials, PR, problem solving skills,
procurement, promotion, public relations, real time, reporting, research, sales, Soap, social media platforms, supply chain"
25525152.pdf,EDITORIAL ASSISTANT,"Proficient with video editing software: Final Cut Pro and Edius.
Desktop Publishing Software: Photoshop, Illustrator, HTML
Photojournalism and videography
Copy editing and proofreading
Managing skills: advanced problem-solving, great organizational skills.
Experience
Editorial Assistant 08/2017 Company Name City , State
Head of submissions department.
Act as the first point of contact for author's questions, concerns ect. during the submission process.
Update and maintain company's database.
Review samples to determine if suitable for publication.
Production Assistant 01/2017 to 08/2017 Company Name City , State
Provided video production and digitization services to faculty, staff, and departments at The University of Tennessee.
Intern 01/2016 to 06/2016 Company Name City , State
Contributed articles and photos to Sydney local magazine Peninsula and Northshore Living. 
Intern Reporter 08/2015 to 12/2015 Company Name City , State
Captured visual content and edited general assignment stories to be shown on air.
Gathered and verified factual information regarding stories through interviews, observation and research.
Columnist 08/2013 to 12/2016 Company Name City , State
Published weekly op-ed in school newspaper titled School of Sarcasm.
Topics covered campus life.
Received highest readership for three consecutive years.
Freelance Writer 08/2014 to Current Company Name City , State
Wrote unique articles for Wojdylo media, pertaining to social media advancements.
Deejay 01/2014 to 06/2014 Company Name City , State
Presented local news on campus public radio.
Organized playlists for radio and announced song titles.
Education and Training
Bachelor of Science : Journalism 2017 The University of Tennessee City , State Bachelor of Science in Communication and Information with a
major in Journalism and Electronic Media and a minor in English. 
Activities and Honors
Selected to participate in College of Communication and Information Global Scholars Study Abroad Program in Sydney, Australia for Spring
2016.","Bachelor of Science : Journalism 2017 The University of Tennessee City , State Bachelor of Science in Communication and Information with a
major in Journalism and Electronic Media and a minor in English. 
Activities and Honors
Selected to participate in College of Communication and Information Global Scholars Study Abroad Program in Sydney, Australia for Spring
2016."
25706337.pdf,DIGITAL MERCHANDISING ANALYST,"Vendor Relations: Invodo (product videos), BloomReach (Merchandising Analytics), LoopCommerce (Gift Now), Olapic (UGC), Certona
(Suggested Selling Tool), Amazon (Amazon A+ Pages).
Website Platforms: OCP (Site Manager), ATG (Oracle), Endeca
Marketing, Styling, Excel, Project Management, Campaign Management.
â€‹","MBA: Marketing and Management March 2017 Indiana Tech City , State GPA: 3.8
Bachelor of Science : Business Management & Accounting May 2010 Huntington University City , State GPA: 3.35
Skills
Vendor Relations: Invodo (product videos), BloomReach (Merchandising Analytics), LoopCommerce (Gift Now), Olapic (UGC), Certona
(Suggested Selling Tool), Amazon (Amazon A+ Pages).
Website Platforms: OCP (Site Manager), ATG (Oracle), Endeca
Professional Skills: Email Marketing, Merchandising, Retail Marketing, Product Analysis, Social Media Marketing, Management, Digital
Marketing, Styling, Excel, Project Management, Campaign Management.
â€‹"
25723793.pdf,SALES REPRESENTATIVE,"accounting, Adobe Photoshop, ad, advertising, analyst, broadcast, budget, bi, Coach, com, competitive, conversion, client, clients, educational
programs, Forecasting, InDesign, inventory, marketing analysis, marketing, market, marketing materials, Microsoft Access, Excel, Power Point,
Word, new construction, POs, pricing, Quicken, relationship management, selling, sales, shipping, Strategic, supply chain, teacher, transportation,
unique
Additional Information
AMCC Academia All-Conference Award (Fall 2006 and 2007) *Captain of Penn State Altoona Women's Soccer Team (Fall 2007)","May 2010
Bachelor of Science : Marketing International Business SMEAL College of Business, Pennsylvania State University ï¼​ City , State , Spain GPA:
GPA:3.5 Dean's List Member of Alpha Lambda Delta, Honors Academic Club (April 2007 - May 2009) Marketing International Business
Skills
accounting, Adobe Photoshop, ad, advertising, analyst, broadcast, budget, bi, Coach, com, competitive, conversion, client, clients, educational
programs, Forecasting, InDesign, inventory, marketing analysis, marketing, market, marketing materials, Microsoft Access, Excel, Power Point,
Word, new construction, POs, pricing, Quicken, relationship management, selling, sales, shipping, Strategic, supply chain, teacher, transportation,
unique
Additional Information
AMCC Academia All-Conference Award (Fall 2006 and 2007) *Captain of Penn State Altoona Women's Soccer Team (Fall 2007)"
26160200.pdf,"VICE PRESIDENT, DIRECTOR OF CLIENT SERVICES, DIGITAL","Marketing, Clients, Account Manager, Increase, Interactive Media, Promotional, Satisfaction, Testing, Usability, Usability Test, Usability Testing,
Web Based, Web-based, Prototype, Prototypes, Sales, Sales Team, The Sales, Web Portal, Active Server Pages, Css, Financial Services, Html,
Intranet, Javascript, Organizational Communication, Solutions, Technical Marketing, Vbscript, Brand Management, Business Development, Client
Relations, Copywriting, Human Resources, Liaison, Project Management, Web Design","BA , Communication Rutgers University ï¼​ City , State , US BA in Communication, Rutgers University, New Brunswick, NJ, December 1997
ORGANIZATIONAL MEMBERSHIPS Founding Father of Alpha Kappa Lambda Fraternity, Rutgers University, Gamma Gamma Chapter
Accomplishments
Creative, hands-on Marketing professional with experience across industries including Consumer Packaged Goods, Human Resources, Financial
Services and Information Technology. Able to communicate effectively as a liaison between creative, technical and business personnel.
Demonstrated success in solving communication and technical problems through creative solutions. Recognized for streamlining processes and
fostering teamwork. Expertise includes
Affiliations
Founding Father of Alpha Kappa Lambda Fraternity, Rutgers University, Gamma Gamma Chapter
Skills
Marketing, Clients, Account Manager, Increase, Interactive Media, Promotional, Satisfaction, Testing, Usability, Usability Test, Usability Testing,
Web Based, Web-based, Prototype, Prototypes, Sales, Sales Team, The Sales, Web Portal, Active Server Pages, Css, Financial Services, Html,
Intranet, Javascript, Organizational Communication, Solutions, Technical Marketing, Vbscript, Brand Management, Business Development, Client
Relations, Copywriting, Human Resources, Liaison, Project Management, Web Design"
26341987.pdf,DIRECTOR IT CLIENT SERVICES FILMS & OPERATIONS AND TECHNICAL SERVICES WEST COAST,"Apple, Dell, IBM, HP, Lenovo, Microsoft, AirWatch Network Management, TCP/IP, LAN/WAN, DNS, DAS, Remote Network, Multi-Site
Infrastructure, Architecture, IPSEC VPN, Site-to-Site, WiFi Network, IPTV Active Directory, Microsoft Exchange, Unified Communications,
Group Policies Disaster Recovery (DR), Business Continuity, Data Centers Built and Operations 24x7 Helpdesk, Desktop Support, Operations,
Telecom Software Development Life Cycle (SDLC), MS SQL, My SQL, MS Access, Share Point Internet, Intranet Strong analytical skills, Key
Performance Indicator (KPI), Metrics, SLA Vendor Management, Vendor Contracts negotiations, Procurement, Software licensing Capital and
Operating Budget, ROI, Fiscal, Long Range Planning IT Compliance, IT Security, Cyber Security Recruitment, Retention, People Management,
Leadership, Team development, Training","2005
Master of Science : Computer Information Systems University of Phoenix ï¼​ City , State , USA Computer Information Systems
1989
Bachelor of Science : Electrical and Electronics Engineer California State Polytechnic University ï¼​ City , State , USA Electrical and Electronics
Engineer
Information Technology Infrastructure Library (ITIL) Foundation Certified Implementing Cisco Unified Communications Manager, Part 1 8.0
Supporting Windows Exchange Server 2000 Enterprise Edition CommVault Backup Corporate Management Training: *Operational Management
*Conflict Management *Preventing Workplace Violence *Diversity and Inclusion *Code of Conduct *Preventing Workplace Harassment
*Protecting Creative Content *Protecting Company Information
Skills
Apple, Dell, IBM, HP, Lenovo, Microsoft, AirWatch Network Management, TCP/IP, LAN/WAN, DNS, DAS, Remote Network, Multi-Site
Infrastructure, Architecture, IPSEC VPN, Site-to-Site, WiFi Network, IPTV Active Directory, Microsoft Exchange, Unified Communications,
Group Policies Disaster Recovery (DR), Business Continuity, Data Centers Built and Operations 24x7 Helpdesk, Desktop Support, Operations,
Telecom Software Development Life Cycle (SDLC), MS SQL, My SQL, MS Access, Share Point Internet, Intranet Strong analytical skills, Key
Performance Indicator (KPI), Metrics, SLA Vendor Management, Vendor Contracts negotiations, Procurement, Software licensing Capital and
Operating Budget, ROI, Fiscal, Long Range Planning IT Compliance, IT Security, Cyber Security Recruitment, Retention, People Management,
Leadership, Team development, Training"
27080812.pdf,VICE-PRESIDENT DATA AND MARKETING TECHNOLOGY,"Team leadership
Budgeting and finance
Process implementation
Project management
Staff development
Strong verbal communication
Extremely organized
Work History
04/2017 to Current
Vice-President Data and Marketing Technology Company Name â€“ City , State 
Driving evolution of the firm into a data-driven marketing company, leading the design and delivery of data-driven products, services,
strategies, and platforms.
Setting the strategy and direction for a newly formed Data Division while hitting ambitious growth targets.
Leadership of in-house startup Orchestrate, which is a marketing funnel automation and lead nurturing platform for B2B markets that
capitalizes on content marketing.
Leading full life cycle product development for data & data-driven products, including market research, positioning, processes, and
technology.
Acting as product owner for data and martech across all platforms in our Agile processes.
Ensuring compliance with data privacy legislation functioning as Data Protection Officer.
03/2011 to 03/2017
Vice-President Digital Media Company Name â€“ City , State 
Responsible for shaping and executing product vision and strategy and driving digital business transformation.
Led product management, digital marketing, and digital strategy.
Responsible for 35 reports, budget of $5 million, 100+ web sites, 80+ mobile apps, matrix P&L owner for $25+ million digital business.
Led product development, market research, digital strategy, internal digital consulting, web production, online marketing, video production,
and directory management.
Founded and co-led an in-house business startup at the junction of marketing technology, machine learning, and data.
Led extensive market research and co-wrote business plan.
Key contributor to the company's strategic plan known as Vision 2020.
Led digital sales to 10x increase over a five-year period, grew traffic 4x.
Drove CMS implementation projects to move 100 web sites to new CMS.
11/2007 to 03/2011
Director of Product Management Company Name â€“ City , State 
In this role, I built a world-class product management organization focused on customer-driven innovation.
Designed and implemented a new product development process which improved strategic alignment and sped the flow of new products
through the pipeline, as well as leveraging innovation across all divisions.
Grew digital sales 60% and web traffic 50% the first full year in position, with strong >50% annual growth the following two years.
Led digital product sales growth of 10x in eight years.
Developed key metrics to drive the strategic and tactical goals and managed a product portfolio across multiple vertical markets.
Drove implementation of agile product development processes that improved quality & results.
01/2005 to 10/2007
Global Process Expert; Senior Manager CRM Company Name â€“ City , State 
Drove major initiatives for database marketing, CRM, market sensing, data quality, and lead management resulting in significant sales growth
and strategic advantage.
Led sales process initiative to integrate a new division of 500 salespeople that resulted in significant business improvement and sales
increases.
Responsible for driving positive change and measurable improvement of marketing and sales processes in North America, including
implementation across 1,100 salespeople and multiple IT systems.
Owned customer data and related processes, led improvements in data gathering, creation, and sourcing processes resulting in achievement
of Hilti's top rating globally in data quality.
03/2002 to 12/2004
Global E-Business Channel Manager Company Name â€“ City , State 
07/2001 to 08/2002
Global E-Business Implementation Manager Company Name â€“ City , State 
Global product owner for e-commerce, led global product development, marketing, and implementation for 15 major e-commerce web
sites as well as e-procurement.
Achieved 2004 revenue target of 50 million CHF and drove annual growth exceeding 300% annually for three straight years.
Developed and implemented e-business project portfolio process that identified, prioritized, and measured business opportunities, resulting
in 25% reduced average project delivery time and increased ROI.
Increased customer retention rate 40% and conversion rates over 30% by developing and executing online personalized marketing, grew
traffic by 100% via SEO efforts.
01/1999 to 06/2001
E-Products Marketing Manager Company Name â€“ City , State 
Spearheaded market research, design, requirements, prototyping, and implementation of company's first & second generation e-commerce
sites, established and managed ten-person e-commerce department.
Awarded Hilti North America's Leadership Award for exemplifying the company's leadership principles.
01/1997 to 12/1998
Sales Manager Company Name â€“ City , State 
Led sales team of ten salespeople, achieved President's Club in 2 consecutive years.
05/1993 to 12/1996
Inside Sales Representative Company Name â€“ City , State 
Agile, automation, B2B, budget, business plan, business startup, CMS, consulting, content, conversion, CRM, database marketing, delivery,
direction, Driving, e-commerce, e-business, full life cycle, innovation, Leadership, machine learning, market research, marketing, market, marketing
and sales, new product development, online marketing, positioning, processes, procurement, product development, product management,
prototyping, quality, sales, strategy, strategic, unique, video production, vision, web sites, web production
Education
May 2001
Master of Business Administration : Marketing 
OKLAHOMA STATE UNIVERSITY - City , State 
Marketing
December 1997
Bachelor of Business Administration : Finance 
NORTHEASTERN STATE UNIVERSITY - City , State 
Finance","May 2001
Master of Business Administration : Marketing 
OKLAHOMA STATE UNIVERSITY - City , State 
Marketing
December 1997
Bachelor of Business Administration : Finance 
NORTHEASTERN STATE UNIVERSITY - City , State 
Finance"
