PDF File Name,Job Role,Skills,Education
28669770.pdf,PERSONAL TRAINER,"apt, consultant, client, clients, general manager, instruction, inventory, meetings, payroll, policies, progress, purchasing, quality, risk management,
seminars, technician, workshops","Bachelor of Science : Exercise Science and Human Performance , 1 2008 Exercise Science and Human Performance
A.A : Exercise Science , 1 2006 Mesabi Range Community College ï¼​ State Exercise Science
AFPA Nutrition Certification Completion Buena Vista University ï¼​ City , State
Skills
apt, consultant, client, clients, general manager, instruction, inventory, meetings, payroll, policies, progress, purchasing, quality, risk management,
seminars, technician, workshops"
29165698.pdf,GENERAL MANAGER,"budget, Conflict Resolution, CPR, Customer Service, delivery, employee training, First Aid, forms, health promotion, HR, Leadership,
Teambuilding, marketing, Multi-tasking, Payroll, personnel, reporting, statistics, Supervision, Time Management","BS : Kinesiology , 12/12 University of Montevallo ï¼​ City , State Kinesiology Completed numerous courses in sports, health, and fitness with
concentration in health promotion.
First Aid/CPR/AED Certified
Skills
budget, Conflict Resolution, CPR, Customer Service, delivery, employee training, First Aid, forms, health promotion, HR, Leadership,
Teambuilding, marketing, Multi-tasking, Payroll, personnel, reporting, statistics, Supervision, Time Management"
29306433.pdf,TEAM MEMBER / PRICER,"accounting, Accounts Receivable, Budget Management, budget, Business Administration, contracts, credit, Customer Service, staff training,
Financial Management, inventory, marketing, meetings, Operations Management, Payroll, personnel, policies, POS, Retail Sales, sales, Sales
Reporting, Staff Management, trainer","Business Administration curriculum Bally Total Fitness--monthly training/meetings to increase skill level in management, sales, marketing, and
accounting. Moraine Valley Community College ï¼​ City , State
Skills
accounting, Accounts Receivable, Budget Management, budget, Business Administration, contracts, credit, Customer Service, staff training,
Financial Management, inventory, marketing, meetings, Operations Management, Payroll, personnel, policies, POS, Retail Sales, sales, Sales
Reporting, Staff Management, trainer"
29319314.pdf,SENIOR IMPLEMENTATION MANAGER,"Computer proficient, Salesforce.com, advanced interpersonal communication skills, teacher and mentor, project management, adaptable and
flexible, responsive, analytical, conflict resolution","Connecticut Initial Educator Elementary Certification, K-6, June 2004 Sacred Heart University City , State
Master of Arts : Teaching July 2004 GPA: 4.0
Bachelor of Science : Psychology May 2003
GPA: 3.9 Summa Cum Laude, Psi Chi, Delta Epsilon Sigma
Languages
Fluent in conversational Italian
Skills
Computer proficient, Salesforce.com, advanced interpersonal communication skills, teacher and mentor, project management, adaptable and
flexible, responsive, analytical, conflict resolution"
29425788.pdf,HEALTH COACH,"Fitness Northeast Region: August 2008 o Get More Sales with Member Coaching for the NERHSA/NSCA Northeast Conference: May
2008 o Fitness Results through Relationships with PJ Harder (CEO, Semetree) for the NERHSA/NSCA Northeast Conference: October
2007 o ""I CARE"" Conversations with PJ Harder (CEO, Semetree) for Healthtrax Fitness & Wellness: June 2007 o Personal Training
Results through Coaching with PJ Harder (Director of Training, Healthtrax Fitness & Wellness) for the NEHRSA/NSCA Northeast
Conference: May 2007 o CARE Coaching Your Clients to Successful Results for IHRSA: March 2007 o Positive Psychology and the
Pursuit of Happiness for the Cambridge Center of Adult Education's Organization of Older Students: November 2006 o Ordinary People
Achieving Extraordinary Goals on behalf of Human Kinetics for the Connecticut Recreation and Parks Association: November 2006 o
CARE Coach Your Clients to Successful Results with PJ Harder (Director of Training, Healthtrax Fitness & Wellness) for the
NEHRSA/NSCA Northeast Conference: May 2006.
Practical Examiner, Master Class Instructor 
January 2008 to July 2009 Company Name
Conducted and scored the Wellcoaches practical skills assessment, the final step prior to awarding certification to trainees.
Developed and conducted a master class for trainees and credentialed coaches on recognizing and changing disempowering self-talk.
Wellness Coach and Fitness Specialist 
May 2006 to October 2008 Company Name
Developed coaching as a second and complementary profit center to personal training.
Worked with club's personal trainers to augment in-club training routines with lifestyle changes resulting in weight loss, improved resiliency,
and enhanced work-life balance.
Principal, Life and Wellness Coach.
August 2005 to October 2008 Company Name
Conducted telephonic, one-on-one coaching sessions to clients seeking to elevate self-care and improve functioning.
o Coached clients in effective behavior and cognitive changes using a variety of methodologies, including motivational interviewing, the
transtheoretical model, positive psychology, and co-active coaching.
Education and Training
Master of Science : Health Psychology , 1 2014 Walden University Health Psychology Capstone: Bringing Health Psychology to the Patient-
Centered Medical Home. Courses included health psychology, experimental and survey research, stress and coping, psychoneuroimmunology,
biopsychology, lifespan development, and women's health. Research papers included a group medical appointment for patients with comorbid
depression and diabetes, a 6-week workshop to guide women through the menopause transition, a group stress management program grounded in
solution-focused coaching, acceptance and commitment therapy, and engaging the relaxation response.
Bachelor of Arts Anthropology University of Michigan GPA: GPA: 4.0 GPA: 4.0
Immunity to Change Workshop with Robert Kegan and Lisa Lahey, Harvard University, 2012 : 1 2010 Completion of National Institute of Whole
Health's educator curriculum Certified Professional Co-Active Coach credential awarded by Coaches Training Institute, 2008 Motivational
Interviewing: The Art of Behavior Change Counseling, Levels I and II with MINT instructor Steven Berg-Smith, 2006 Wellness Coach credential
awarded by Wellcoaches, 2005 Certified Health/Fitness Specialist credential awarded by the American College of Sports Medicine, 1999
Art, balance, Coach, Coaching, Council, Counseling, Client, Clients, Harvard, instructor, Listening, Director, materials, Lisa, profit, protocols,
Psychology, Quality, recording, Research, Sales, stress management","Achieving Extraordinary Goals on behalf of Human Kinetics for the Connecticut Recreation and Parks Association: November 2006 o
CARE Coach Your Clients to Successful Results with PJ Harder (Director of Training, Healthtrax Fitness & Wellness) for the
NEHRSA/NSCA Northeast Conference: May 2006.
Practical Examiner, Master Class Instructor 
January 2008 to July 2009 Company Name
Conducted and scored the Wellcoaches practical skills assessment, the final step prior to awarding certification to trainees.
Developed and conducted a master class for trainees and credentialed coaches on recognizing and changing disempowering self-talk.
Wellness Coach and Fitness Specialist 
May 2006 to October 2008 Company Name
Developed coaching as a second and complementary profit center to personal training.
Worked with club's personal trainers to augment in-club training routines with lifestyle changes resulting in weight loss, improved resiliency,
and enhanced work-life balance.
Principal, Life and Wellness Coach.
August 2005 to October 2008 Company Name
Conducted telephonic, one-on-one coaching sessions to clients seeking to elevate self-care and improve functioning.
o Coached clients in effective behavior and cognitive changes using a variety of methodologies, including motivational interviewing, the
transtheoretical model, positive psychology, and co-active coaching.
Master of Science : Health Psychology , 1 2014 Walden University Health Psychology Capstone: Bringing Health Psychology to the Patient-
Centered Medical Home. Courses included health psychology, experimental and survey research, stress and coping, psychoneuroimmunology,
biopsychology, lifespan development, and women's health. Research papers included a group medical appointment for patients with comorbid
depression and diabetes, a 6-week workshop to guide women through the menopause transition, a group stress management program grounded in
solution-focused coaching, acceptance and commitment therapy, and engaging the relaxation response.
Bachelor of Arts Anthropology University of Michigan GPA: GPA: 4.0 GPA: 4.0
Immunity to Change Workshop with Robert Kegan and Lisa Lahey, Harvard University, 2012 : 1 2010 Completion of National Institute of Whole
Health's educator curriculum Certified Professional Co-Active Coach credential awarded by Coaches Training Institute, 2008 Motivational
Interviewing: The Art of Behavior Change Counseling, Levels I and II with MINT instructor Steven Berg-Smith, 2006 Wellness Coach credential
awarded by Wellcoaches, 2005 Certified Health/Fitness Specialist credential awarded by the American College of Sports Medicine, 1999
Skills
Art, balance, Coach, Coaching, Council, Counseling, Client, Clients, Harvard, instructor, Listening, Director, materials, Lisa, profit, protocols,
Psychology, Quality, recording, Research, Sales, stress management"
29573698.pdf,SALES ASSOCIATE,"Excellence and experience in customer service, eager and fast learner, honest, advanced problem-solving, exceptional organizational skills
Education
Associate of Arts : General Business Mesa Community College ï¼​ City , State General Business Currently attending.
2014
High School Diploma James Madison Preparatory School ï¼​ City , State","Associate of Arts : General Business Mesa Community College ï¼​ City , State General Business Currently attending.
2014
High School Diploma James Madison Preparatory School ï¼​ City , State"
29792535.pdf,FITNESS COORDINATOR,"Proficient with Microsoft Office including W ord, Excel, Power Point , & Outlook
Skilled with Adobe CS3 & CS5 software including Illustrator & Photoshop
Campus Management System for design and upkeep of website
Trained in CSI Asset Management System as well Fusion for equipment check-out, scheduling services, & analyzing reports
Professional Certifications
ACSM Certified Health Fitness Specialist
AFAA Certified Personal Fitness Trainer
USA Weightlifting Level 1 Sports & Conditioning Coach
Medic First Aid CPR and Automated External Defibrillator, First Aid, Blood Borne Pathogens","May 2012
Master of Science : Recreation Administration - Concentration: Facilities Management WESTERN KENTUCKY UNIVERSITY ï¼​ City , State
May 2010
Bachelor of Science : Exercise Science WESTERN KENTUCKY UNIVERSITY ï¼​ City , State
Employment & Experience
07/2012 to Current
Fitness Coordinator Company Name ï¼​ City , State
jhhfhgjkkghj
fdsafafsa
01/2012 to 07/2012
Facility Coordinator Intern/Membership Specialist Company Name ï¼​ City , State
Assist with facility supervision.
Train staff members to be knowledgeable and perform fitness services such as resting blood pressure, body composition, and circumference
measurements.
Aid with corporate presentations on various aspects of health and wellness, such as obesity, hypertension, diabetes, and sedentary lifestyle,
in relation to exercise.
Help with membership sells and retention by conducting facility tours, program promotion, and individualized consultations with members.
Work closely with Facility Manager, Pro Shop Coordinator, and Head Membership Specialist to provide optimal experiences and services,
such as personal training, fitness counseling, adequate equipment, and nutritional aspects, to all members.
12/2010 to 07/2012
Group Exercise Instructor Company Name ï¼​ City , State
Instruct/lead patrons through safe and challenging exercises in an abdominals/core toning format as well as in a boot camp setting.
08/2010 to 07/2012
Graduate Assistant, Exercise Company Name ï¼​ City , State
Assist with the training, scheduling, supervision, and evaluation of Fitness Center attendants (currently supervise 25 attendants).
Assist with equipment purchase, product research, and equipment layout for the campus fitness center.
Facilitate the development of policies and procedures regarding the safety of patrons and aesthetics of the the facility.
Coordinate facility and equipment maintenance.
Assist with website management and program promotions.
Supervise the daily operations of the 14,000 square feet Fitness Center.
Supervise the university's recreational facility of 125,000 square feet during the weekends.
Assist other professional staff with presentations promoting the WellU Student Wellness Program, professional development conferences,
and student involvement within the Intramural-Recreational Sports Department.
Assist with the inventory and maintenance of Health & Fitness Lab and Fitness Center equipment.
Track equipment usage to determine proper layout and rotation of fitness center equipment.
Contribute to the daily operations of The Health and Fitness Lab including maintaining a regular schedule for fitness services, such as fitness
assessments, exercise prescription, body composition, and individual consultations.
Track and evaluate Health and Fitness Lab programs and Fitness Center usage patterns.
Perform research on benchmark universities and facilities.
Assist with office supervision and various administrative duties.
08/2009 to 08/2010
Lab Assistant Company Name ï¼​ City , State
Conduct fitness assessments including body composition analysis via skinfold calipers and bioelectrical impedance, height & weight
measurements, sub-maximal VO2 testing, flexibility evaluation, muscular endurance and strength, and blood pressure screenings.
Exercise prescription: offer exercise consultation and program design, implementation of exercise programs, and provide
demonstration/guidance with proper usage of the equipment.
Assist with the marketing of programs using various advertising mediums, such as Adobe CS3 programs.
Design/host wellness & fitness events such as Muscle of the Month Challenge, Big Red Rep Off & Bench Off , and Healthy Days.
Received Rookie of the Year Award based on job performance.
08/2009 to 05/2010
Research Assistant Company Name ï¼​ City , State
Conduct and assist with research studies such as Exercise Post Oxygen Consumption (EPOC), Callahan Study involving maximal and sub-
maximal VO2 testing, and apoptosis.
Research was presented at the annual American College of Sports Medicine conference.
Assist professors and students with class research labs.
Memberships & Affiliations
American College of Sports Medicine (ACSM)
National Intramural Recreational Sports Association (NIRSA)
Aerobic & Fitness Association of America (AFAA)
USA Weightlifting
Skills & Competencies
Proficient with Microsoft Office including W ord, Excel, Power Point , & Outlook
Skilled with Adobe CS3 & CS5 software including Illustrator & Photoshop
Campus Management System for design and upkeep of website
Trained in CSI Asset Management System as well Fusion for equipment check-out, scheduling services, & analyzing reports
Professional Certifications
ACSM Certified Health Fitness Specialist
AFAA Certified Personal Fitness Trainer
USA Weightlifting Level 1 Sports & Conditioning Coach
Medic First Aid CPR and Automated External Defibrillator, First Aid, Blood Borne Pathogens"
30757456.pdf,DIRECTOR/PRESIDENT - MINTURN FITNESS CENTER,"High-Level Strategic Alliance skills including but not limited to: Networking, Collaboration, Sponsorship and Partnerships.
Problem-Solving and Evaluation of Staff.
Technology Usage at all levels with concentration in Sport Performance Technology, Testing and Evaluation Technology and MAC and
Windows based programming.","Director of Facilities and Operations Minturn Fitness Center (14-
Present)
Noted Accomplishments
Women's FIS Team Coach for SSCV producing the most athletes from a single program to make the USST during the 2 year span 1997-
99
USST Disabled/Paralympic Alpine Coach of the Year 2005
Designed and Executed First-Ever Dedicated SSCV Strength and Conditioning Program 2006
staff (120-134 staff members) 2009
Directed all-inclusive Human Performance Program for SSCV including Strength and Conditioning, Sport Psychology, Nutrition and
Medical intervention 2009-Present
Proposed, designed, built and provided operational oversight of all facets of the Minturn Fitness Center on the VSSA Campus including
operations, hiring, membership management, marketing and advertising, programming for General Population, Junior, High-School and
Elite/VIP athletes. 2014-16
Presented at the NFL Combine in Indianapolis ID on the subject of ""Power Training for Olympic Success"" Spring 2014
Professional Experience
Director/President - Minturn Fitness Center Aug 2013 to Mar 2017 
Company Name ï¼​ City , State
Responsible for concept, design, oversight of construction and opening of the Nation's first half-public, half-private Performance Training
Athletic Facility with funding split between the municipality of the Town of Minturn and Ski and Snowboard Club Vail.
Secured Strategic Partnerships and Sponsorships to include, but not limited to: Facility Design, Construction, Equipment, Staffing and
Uniforming.
Provide Operational Oversight to include, but not limited to: Scheduling, Programming, Zone Layout, Organizational Philosophies and
Strategies and Recruitment and Hiring of all relevant Administrative and Coaching Staff.
Provide Budgetary Oversight to include, but not limited to: Hourly and Salaried Payroll, Expenses and Revenue, Relevant Fee Structures for
Membership, Elite and VIP Fee Structuring and Continuing Oversight and Strategic Initiatives to balance Profit and Loss.
Director of Human Performance May 2010 to Mar 2017 
Company Name ï¼​ City , State
Responsible for coordination of all aspects of Athletic Human Performance for the athlete population at SSCV including but not limited to:
Strength and Conditioning, Sport Psychology, Nutrition, Athletic Programming through Periodization with discipline specificity, Program
Design, Athletic Testing, Data Compilation and Analysis and Medical Coordination and Intervention Strategies.
Recruiting, Hiring, Management and Evaluation of all Human Performance Staff.
Integration and Collaboration with all Sport Specific Coaching Staff at SSCV.
Organization of all non-snow training sessions with facilities both on and off-site.
Presentation and collaboration of training methods and philosophies both internal and external including LTAD, program periodization and
programming.
full-time SSCV Staff including but not limited to: Scheduling, Organization of facilities, Recruitment of Industry Professionals to speak on the
topics of Leadership, Sport Performance Strategies, Communication Strategies, Building a Culture of Excellence, Team-building, and
Annual Operational Expectations.
Annual Sub-Contract by the FIS through SSCV to oversee all safety systems, surface management and course sets for the FIS World Cup
and FIS World Championships at Beaver Creek, Colorado. Duties include but are not limited to: Design of Safety Systems including A and
B-net systems, Racecourse surface preparation and maintenance, Course sets for each discipline. In charge of multiple crews on
simultaneous projects throughout the duration of the events.
â€‹
Director of Strength and Conditioning Apr 2005 to Apr 2010 
Company Name ï¼​ City , State
Responsible for the Concept, Design and Execution of the first dedicated Strength and Conditioning Program for Ski and Snowboard Club
Vail.
Startup Facility Responsibilities include, but not limited to: Facility procurement and design, Building of Strategic Partnerships for
procurement of equipment and technology through fund-raising and sponsorship initiatives.
Position Responsibilities include, but not limited to Strength and Conditioning Program Designs for all 5 disciplines of Snow Sport at SSCV,
Facility Scheduling for Team and Individual Training, Budgetary Oversight, Injury Management through Strategic Partnerships, Recruitment
and Hiring of Key Staff positions, Athlete Testing and Data Compilation for Presentation and Review and Annual Athletic Periodization
Planning and Execution.
Annual Sub-Contract by the FIS through SSCV to oversee all safety systems, surfacemanagement and course sets for the FIS World Cup
and FIS World Championships at Beaver Creek, Colorado. Duties include but are not limited to: Design of Safety Systems including A and
B-net systems, Racecourse surface preparation and maintenance, Course sets for each discipline. In charge of multiple crews on
simultaneous projects throughout the duration of the events.
Head Strength and Conditioning Coach/Assistant Alpine Coach Apr 2001 to May 2004 
Company Name ï¼​ City , State
Head Strength and Conditioning Coach/Assistant Alpine Coach United States Disabled/Paralympic Ski Team Designed, implemented and
coached discipline specific strength and conditioning programs for elite World Cup and Paralympic athletes.
Compiled data and kept records to track progress of athletes.
Coordinated with USOC Sport Science programs to enhance performance of athletes.
Coordinated with Howard Head Sport Medicine, Vail, CO. to enhance testing of athletes.
Supervised and mentored of all coaches individual programs.
Presented information to PSIA and USSCA coaches on strength and conditioning for disabled athletes.
Responsible for the on-hill training environment that including safety systems setup, course-setting, timing and video capture and analysis.
On-hill coaching of athletes to improve performance for training and racing.
Athletic management of each athlete individually to ensure proper training time, start management and qualification.
Coordinated sponsorship and purchase plans between athletes and equipment manufacturers.
Maintained and designed specific equipment based on athletes individual disabilities.
Designed, set-up and managed events including National elite FIS disabled ski races and International World Cup disabled alpine ski races.
EXOS Performance Certification (XPS) 2017 EXOS (Formerly Athletes Performance ï¼​ City , State , USA Succesful Completion of EXOS
Online Performance Certification
Registered Strength and Conditioning Coach Certification with Distinction 2016 National Strength and Conditioning Association ï¼​ City , State ,
USA
Successful Completion of Requirements for NSCA - RSCC*D (with Distinction) for 10 year Industry Professionals with References
Registered Strength and Conditioning Coach Certification 2011 National Strength and Conditioning Association ï¼​ City , State , USA
Successful Completion of Requirements for NSCA - RSCC for 5 year Industry Professionals Certification
Level IV Mentorship , Sport Performance 2010 EXOS (Formerly Athlete's Performance) ï¼​ City , State , USA
Successful Completion of First-Ever Class, Level IV AP Performance Mentorship
Certified Strength and Conditioning Specialist with Distinction 2009 National Strength and Conditioning Association ï¼​ City , State , USA
Successful Completion of Requirements for NSCA - CSCS*D (with Distinction)
Level III Mentorship , Sport Performance 2007 EXOS (Formerly Athlete's Performance) ï¼​ City , State , USA
Successful Completion of Level III AP Performance Mentorship
Level II Mentorship , Sport Performance 2006 EXOS (Formerly Athlete's Performance) ï¼​ City , State , USA
Successful Completion of Level II AP Performance Mentorship
Certified Strength and Conditioning Specialist 2006 National Strength and Conditioning Association ï¼​ City , State , USA
Successful Completion of NSCA - CSCS Certification
Level 1 Mentorship , Sport Performance 2005 EXOS (Formerly Athlete's Performance) ï¼​ City , State , USA
Successful Completion of Level I AP Performance Mentorship
Intern/Collaboration , Sport Performance 2000 United States Olympic Committee ï¼​ City , State , USA
Intern and Collaboration with USOC Sport Science with Paralympic Athletes in testing and evaluation for Sport Performance.
Levels 1+2 USSA Sport Science Certification , Sport Science 1998 United States Ski and Snowboard Association ï¼​ City , State , USA
Successful Completion of USSA Sport Science Levels 1+2
Alpine Coach Certifications 1996 United States Ski and Snowboard Association ï¼​ City , State , USA
Completion of USSA Alpine Coaching Levels 1+2
Bachelor of Arts , English/Communications 1992 New England College ï¼​ City , State , USA
4-Year Member of the New England College NCAA D-1 Alpine Ski Team
4-Year Member of the New England College MCLA Men's Club Lacrosse Team
Affiliations
and full time on-site staff (124+ staff members annually)Â 
EXOS (Formerly Athlete's Performance) - XPS, Level IV AP MentorÂ 
NSCA CSCS*D RSCC*D - Former Colorado State Program Director and Present Performance Consultant and Presenter and Regional,
National and International Clinics and Conferences.
KEISER Performance Consultant - Present Strategic Partnership with Keiser Corporation Consulting and Presenting on Equipment Usage
and Program Design at National and International Conferences.
USSA Level 2 Alpine Coach, Level 2 Sport Science Coach and Level 2 Referee - Presently Consult, Present and Collaborate on Strength
Staff.
Speaking Engagements
Featured Speaker: Keiser Power Summit - Toronto Feb 2015
""Block Power Training for Olympic Success""
Featured Speaker: Fortius Power Summit - Vancouver Feb 2015
""Periodization for Power Performance""
Keynote Speaker: Keiser Performance Summit - CA Jan 2015
""Utilization of Power Training for Performance""
Featured Speaker: NFL Combine - ID Feb 2014
""Block Power Training for Olympic Success""
Featured Speaker: USSA Congress - UT May 2011
""Performance Training for Club Programs""
Featured Speaker: NSCA Colorado State Clinic - CO June 2010
""Power in Young Athletes""
Featured Speaker: NSCA Arizona State Clinic - AZ Oct 2009
""Periodization Strategies for Power""
Featured Speaker: Denver University Sport Performance Jun 2008
""FMS: Why, Where and How"" FMS: Corrective Exercise Strategies""
Keynote speaker: PSIA Adaptive Copper Mt. Fall Clinics Oct 2004
""Building Strength and Conditioning Programming for the Paralympic Athlete""
Skills
High-Level Strategic Alliance skills including but not limited to: Networking, Collaboration, Sponsorship and Partnerships.
Problem-Solving and Evaluation of Staff.
Technology Usage at all levels with concentration in Sport Performance Technology, Testing and Evaluation Technology and MAC and
Windows based programming."
30990885.pdf,SERVICE REPRESENTATIVE,"banking, CPR, Fluent in English, financial, inventory, Excel, Microsoft Office, PowerPoint, Word, Microsoft Word, Works, POS, retail, Spanish,
phone","Bachelor of Business Administration : Accounting , Summer 2016 University of Houston, C.T. Bauer College of Business ï¼​ City , State GPA:
GPA: 3.52 Accounting GPA: 3.52
CPR Certification : January 2015 GPA: Dean's List at the University of Houston Spring 2014 *Honor's List at HCC Spring 2013 *Dean's List at
HCC Spring 2012, Fall Dean's List at the University of Houston Spring 2014 *Honor's List at HCC Spring 2013 *Dean's List at HCC Spring
2012, Fall
Microsoft Office Word 2007 Certification Spring 2012 *Microsoft Office Excel 2007 Certification Spring 2012
Languages
Fluent in English and Spanish
Interests
Volunteer Activities 2009-Present Volunteers at Alief Early College High School Participates as motivational speaker for younger students Assists
in students' extracurricular activities 2009-2013 Volunteered at the church of St. Cyril of Alexandria Waited tables during Thanksgiving Organized
and set up decorations for annual dance Assisted with fundraisers by selling seasonal items 2009-2013 Volunteered at Alief parks Cleaned Alief
Online Magazine Developed a successful marketing plan for a new business Spring 2014 DePelchin Children's Center Supported the spread child
abuse awareness by interacting with hundreds of people and informing them about various facts
Additional Information
ACTIVITIES Volunteer Activities 2009-Present Volunteers at Alief Early College High School Participates as motivational speaker for
younger students Assists in students' extracurricular activities 2009-2013 Volunteered at the church of St. Cyril of Alexandria Waited tables
during Thanksgiving Organized and set up decorations for annual dance Assisted with fundraisers by selling seasonal items 2009-2013
Volunteered at Alief parks Cleaned Alief Cemetery Improved Alief community by planting trees Beautified parks by cleaning garbage off
DePelchin Children's Center Supported the spread child abuse awareness by interacting with hundreds of people and informing them about
various facts
Skills
banking, CPR, Fluent in English, financial, inventory, Excel, Microsoft Office, PowerPoint, Word, Microsoft Word, Works, POS, retail, Spanish,
phone"
31042953.pdf,MANAGER,Excellent working knowledge of computer hardware and technology in general. Proficiency with Microsoft Windows and Office applications.,"Hofstra 2012 Bachelor of Arts : Exercise Science City , State , USA
Nassau Community College 2016 Psychology/Business City , State , USA
Attending college to further myself in the fields of psychology, business and management in order to promote my expertise in the aspects of
customer service and management overall.
Certifications
American Heart Association CPR/AED Certified
American Council on Exercise Certified Personal Trainer
American Council on Exercise Certified Lifestyle and Weight Management Coach
American Council on Exercise Certified Health Coach
International Fitness Professionals Association Certified Tai Chi-Chi Kung Instructor
Boxing Fitness Institute Certified Boxing Fitness Trainer
Boxing Fitness Institute Certified Advanced Boxing Fitness Trainer
Professional Affiliations
Volunteer - Class Instructor, Peninsula Counseling Center (2014 - present)
Volunteer - Personal Trainer, Personal Training Institute (2011)
Volunteer - Server, New York Military Academy (2006)
Volunteer - Server, U.S. Military Academy/West Point (2006)
Skills
Excellent working knowledge of computer hardware and technology in general. Proficiency with Microsoft Windows and Office applications."
31556198.pdf,MEMBERSHIP COORDINATOR,"Reliable and dependable High customer service standards
Active listening skills Flexible scheduling
Top sales performer Superior organization skills
Customer service expert Excellent multi-tasker
Opening/closing procedures Superb sales professional
Sharp problem solver Bar management
Time management ability
Excellent communication skills
Strong lead development skills
Goal-orientedÂ 
Focused on customer satisfaction
Customer service expert
Employee training
Clean and professional
Cold calling
Self-motivated
Professional Experience
05/2014 to Current
Membership Coordinator Company Name ï¼​ City , State
As Membership Coordinators I am responsible for selling memberships at the health club.
The position requires that the membership coordinator generate at least 60% of my own prospects through normal prospecting channels.
The other 40% may originate from club advertising and promotions.
A strong working relationship with club staff is expected of the membership coordinator.
Paperwork and administrative follow-up on personal sales, along with personal follow-up on new memberships are essential tasks.
Responsibilities and Approximate Time Distribution 15% - Telephone solicitation, prospecting and other follow up.
4% - Sending mailings to prospects.
60% - Touring prospective and making actual sales presentations.
10% - Follow-up on new members sold and generating referrals, 3% - Paperwork and administrative work.
3% - Attending meetings.
3% - Participating in ongoing training programs.
2% - Attending special events.
06/2011 to 05/2014
Customer service Manager on dutie (MOD) Company Name ï¼​ City , State
During my time with Bladium As a Customer service MOD I worked in a privately owned Sports and Fitness club my job again is to
facilitate an excellent customer service experience I am proud to say my professional skills in customer service continue to grow stronger
and stand out some of my duties included but are not limited to; Customer service, opening/closing procedures,monetary responsibilities,
maintaining a facility opening /closing checklist with various task, outbound calls, EFT collections and updates, confirmation and cancellation
of customer club memberships and registrations, entering guest waivers,filing, faxing, mailing of invoices directly to a clients home and or
business, answering and directing high volume of phone inquires, greeting and checking in of all guests,answering guest questions,cash
handling,facility safety/cleanliness upkeep according to company standards.
09/2009 to 09/2014
Customer Service Representative/Bar Attendant Company Name ï¼​ City , State
My time spent with Bladium as a Bartender my job is to facilitate an excellent customer service experience to produce sales,some of my
duties include but not are limited to; Sales,cash handling,opening and closing procedures,monetary responsibilities,at times working in a fast
pace environment, Mixing drinks, preparing food, keeping track and ordering supplies from our vendors as needed, keeping department up
to company standards.
04/2006 to 08/2009
Sales/Customer Service Representative Company Name ï¼​ City , State
During my time spent with Party America my job was again to facilitate an excellent customer service experience to produce sales, I believe
my time spent with Party America helped me in truly honing my excellent customer service skills.
Some of my duties included but were not limited to; answering and directing phone lines greeting and assisting guests, setting and design of
merchandise location, freight unloading ,monetary responsibilities, closing procedures customer receiving, ordering procedures for guests,
arraignment of balloon bouquets.
Also kept the store up to company brand standards.
03/2003 to 04/2005
Sales Representative Company Name ï¼​ City , State
As a sales representative I worked on a nation wide call center environment in order to broker and secure the sale of medical supplies.
My duties included but were not limited to; Customer service, outbound call sales, confirmation and cancellation of customer invoices, filing,
faxing, mailing of invoices directly to a clients home and or business, answering and directing high volume of phone inquires.
10/2002 to 01/2003
Merchandise and Customer Assistant (MCA) Company Name ï¼​ City , State
As a sales representative I worked on a nation wide call center environment in order to broker and secure the sale of medical supplies.
My duties included but were not limited to; Customer service, outbound call sales, confirmation and cancellation of customer invoices, filing,
faxing, mailing of invoices directly to a clients home and or business, answering and directing high volume of phone inquires.
Education
2005
High School Diploma
Thornton Thornton, CO, Adams
administrative, advertising, call center, cash handling, closing, clients, excellent customer service, excellent customer service, Customer service,
dependable, directing, special events, fast, faxing, filing, listening, mailing, meetings, organization skills, presentations, problem solver, receiving,
safety, selling, Sales, scheduling, Telephone, phone, training programs","2005
High School Diploma
Thornton Thornton, CO, Adams
Skills
administrative, advertising, call center, cash handling, closing, clients, excellent customer service, excellent customer service, Customer service,
dependable, directing, special events, fast, faxing, filing, listening, mailing, meetings, organization skills, presentations, problem solver, receiving,
safety, selling, Sales, scheduling, Telephone, phone, training programs"
