PDF File Name,Job Role,Skills,Education
16915389.pdf,BUSINESS OWNER,,"Bachelor of Arts : Fine Arts: Painting University of Colorado ï¼​ City , State
Associate of Arts : Fashion Merchandising Art Institute of Colorado ï¼​ City , State"
16985289.pdf,PRODUCT MARKETING MANAGER,"Branding, catalog, communication,Â competitive, content, Excel, Ecommerce, financial, Google Analytics, graphs, inventory levels, leadership,
marketing plans, marketing, market, marketing materials, meetings, merchandising, PowerPoint presentations, negotiator, communicator,
navigation, organization, positioning, pricing, pricing strategy, problem solver, research, retail, sales, sales analysis, sales reports, strategic
marketing, team player, Website, Word","2009
MBA : Business University of Phoenix ï¼​ City , State Business Administration
2002
Bachelor of Arts : Fashion Design Mount Mary College ï¼​ City , State
2000
Study Abroad American Intercontinental University ï¼​ City England
Skills
Branding, catalog, communication,Â competitive, content, Excel, Ecommerce, financial, Google Analytics, graphs, inventory levels, leadership,
marketing plans, marketing, market, marketing materials, meetings, merchandising, PowerPoint presentations, negotiator, communicator,
navigation, organization, positioning, pricing, pricing strategy, problem solver, research, retail, sales, sales analysis, sales reports, strategic
marketing, team player, Website, Word"
17659053.pdf,CUSTOMER SERVICE SPECIALIST,"Second Language - ASL
Data collection
Data entry
Grammar
Proofreading
Multi-Task Management
Reading Comprehension
10-Key
Grasp new concepts
Experience
08/2014 to Current
Customer Service Specialist Company Name ï¼​ City , State
Provide accurate and appropriate information in response to customer inquiries.
Address customer service inquiries in a timely and accurate fashion. Demonstrated mastery of customer service call script within specified
time frames.
Build customer loyalty by placing follow-up calls for customers who reported product issues.
Verify that information in the computer system was up-to-date and accurate.
Update Insurance policies on homeowners account
Issue premium payments
Request research and follow up to remove or update required insurance coverage and payments
Provide explanation of letters sent to customer regarding hazard, flood, windstorm, and condo master policies
My current position requires operating fourteen computer applications , completing research within data base, updating insurance coverage,
issuing payments, and answering customer's concerns in a proficient manner.
06/2005 to Current
Co Owner Company Name ï¼​ City , State
Inspect work sites to measure dimensions, lay out work and estimate materials for each job.
Recommend options to customers for blending, harmonizing and contrasting colors.
Refinish household furniture such as desks, chairs, tables and bookcases.
Coordinate and completed ongoing routine painting of the exterior and interior of the properties.
Cover floors before prepping, priming and painting all surfaces.
Maintain a thorough inventory of paint equipment and supplies.
Repaint entire apartments after residents moved out.
Collaborate with electricians, carpenters and mechanics to complete construction projects.
Determine appropriate color for new and replacement applications during consultation with customers.
10/2012 to 08/2014
Surfacer Sanding - Paint/ Line 2 Company Name ï¼​ City , State
Assess work for errors or compliance issues and make corrections and modifications when necessary
Clean and finish sub-assemblies or assemblies using hand or power tools
Inspect, sand, and remove defects from automobiles before they enter the paint booth
03/2011 to 07/2012
Cashier/Customer Service Company Name ï¼​ City , State
Helped customers select products that best fit their personal needs.
Maintained visually appealing and effective displays for the entire store.
Educated customers on product and service offerings.
Collaborated with customer service team members to give exceptional service throughout the entire shopping and purchasing experience.
Kept the showroom clean and maintained neat, orderly product displays.
Built customer confidence by actively listening to their concerns and giving appropriate feedback.
Communicated merchandise needs and issues to appropriate supervisors in a timely fashion.
Balanced the needs of multiple customers simultaneously in a fast- paced retail environment.
Processed shipments and maintained organized stock shelves.
Processed all sales transactions accurately and in a timely fashion.
Unloaded trucks, stocked shelves and carried merchandise out on the floor for customers.
Marked clearance products with updated price tags.
Worked as a team member performing cashier duties, product assistance and cleaning.
11/1984 to 05/1986
Payroll Clerk Company Name ï¼​ City , State
Computed hours and applied to individual client accounts
Processed payroll and employee pay adjustments.
Verified that information in the computer system was up-to-date and accurate.
Processed confidential tax form information.
Assisted with payroll preparation and entered data into cumulative payroll document.
Verified and printed W-2 year end reports
06/1983 to 07/1984
Cash Office / Bookkeeper - Apparel Departments Company Name ï¼​ City , State
Handled cash and deposits using the proper accounting procedures and documentation.
Entered weekly sales and customer count sheets for review by management.
Processed payroll and employee pay adjustments.
Maintained up-to-date knowledge of store policies regarding payments, returns and exchanges.
Cross-trained and provided back-up for other customer service representatives when needed.
Computed accurate sales prices for purchase transactions.
Worked as a team member performing cashier duties, product assistance and cleaning.
Expressed appreciation and invited customers to return to the store.
Interacted with customers and retail buyers to follow-up on shipping statuses and expedited orders.
Assisted customers with store and product complaints.
Compiled weekly monetary reports and records for store managers.
Maintained adequate cash supply in cash drawers in multiple checkout stations.
Responsible for ringing up customers in a timely manner and guaranteeing high level of customer service.
Performed store opening duties, including counting cash drawers and checking all equipment for proper functioning.
Processed merchandise returns and exchanges.
Education
2015
Associate of Arts : Sociology Sociology, Psychology and Communications Sinclair Community College ï¼​ City , State GPA: Dean's List
Academic Achievement Award The National Society of Leadership and Success Sociology Sociology, Psychology and Communications Dean's
List Academic Achievement Award The National Society of Leadership and Success","2015
Associate of Arts : Sociology Sociology, Psychology and Communications Sinclair Community College ï¼​ City , State GPA: Dean's List
Academic Achievement Award The National Society of Leadership and Success Sociology Sociology, Psychology and Communications Dean's
List Academic Achievement Award The National Society of Leadership and Success"
17714174.pdf,ACCOUNT MANAGER/BUSINESS DEVELOPMENT,"Administrative, as set, balance, business plan, business planning, business processes, cold calling, competitive, conferences, contracts, client,
clients, customer service, databases, special events, finance, forth, hiring, Latin, legal, marketing, market, nursing, performance reviews, personnel,
policies, positioning, presentations, pricing, problem solving, processes, producer, progress, quality, recruiting, reporting, Research, selling, Sales,
seminars, Store Management, strategic, trade shows, troubleshoot, websites, workshops
Additional Information
HONORS AND AWARDS: , Ranked 6th in the state of FL as the top Sales Representatives for Estee Lauder in 2009 and exceeded sales
goals by 15%. Maintained excellent client retention rates under 1% at SirsiDynix/EOS International by providing highly accessible service
coupled with expert industry knowledge. Expanded market share for Dove Professional Apparel by more than 40% of last year's numbers.
Re-wrote territory business plan for Estee Lauder and prioritized sales calls, which resulted in 80% goal attainment.","Bachelor of Science Florida State University - City , State 
Summary
To obtain a sales position where my experience, accomplishments, and proficiency will allow me the opportunity for growth.
QUALIFICATIONS:
13 years of consistently exceeding sales goals
13 years of progressive experiencing in managing staff and accounts
13 years of experience on product demonstrations/ presentations
Excellent computer skills: Work, PowerPoint, Excel, proprietary inventory systems Salesforce.com, social media
13 years conducting business to business sales
Fully fluent in Spanish and English
7-13 years coordinating special events and tradeshows
Highlights
Administrative, Store Management
As set, Strategic
Balance, Trade shows
Business plan, Troubleshoot
Business planning, Websites
Business processes, Workshops
Cold calling
Competitive
Conferences
Contracts
Client
Clients
Customer service
Databases
Special events
Finance
Forth
Hiring
Latin
Legal
Marketing
Market
Nursing
Performance reviews
Personnel
Policies
Positioning
Presentations
Pricing
Problem solving
Processes
Producer
Progress
Quality
Recruiting
Reporting
Research
Selling
Sales
Seminars
Skills
Administrative, as set, balance, business plan, business planning, business processes, cold calling, competitive, conferences, contracts, client,
clients, customer service, databases, special events, finance, forth, hiring, Latin, legal, marketing, market, nursing, performance reviews, personnel,
policies, positioning, presentations, pricing, problem solving, processes, producer, progress, quality, recruiting, reporting, Research, selling, Sales,
seminars, Store Management, strategic, trade shows, troubleshoot, websites, workshops
Additional Information
HONORS AND AWARDS: , Ranked 6th in the state of FL as the top Sales Representatives for Estee Lauder in 2009 and exceeded sales
goals by 15%. Maintained excellent client retention rates under 1% at SirsiDynix/EOS International by providing highly accessible service
coupled with expert industry knowledge. Expanded market share for Dove Professional Apparel by more than 40% of last year's numbers.
Re-wrote territory business plan for Estee Lauder and prioritized sales calls, which resulted in 80% goal attainment."
18509268.pdf,PRODUCT SPECIALISTS,"customer satisfaction, customer service, documentation, Driving, electronic mail, fax, graphics, hiring, inventory, letters, Loss Prevention, managing,
marketing, meetings, merchandising, office, neat, payroll, philosophy, policies, pricing, receiving, retail, selling, sales, supervision, telephone,
workshops","12 2009
Bachelor of Science Hotel and Restaurant Administration Degree : Hospitality University of Central Missouri ï¼​ City , State GPA: GPA: 3.0
GPA: 3.0
Skills
customer satisfaction, customer service, documentation, Driving, electronic mail, fax, graphics, hiring, inventory, letters, Loss Prevention, managing,
marketing, meetings, merchandising, office, neat, payroll, philosophy, policies, pricing, receiving, retail, selling, sales, supervision, telephone,
workshops"
19070271.pdf,LEAD MAINTENANCE MECHANIC,"Electrical Maintenance skills including AC Motors, sensors, and controls.
Mechanical skills focused primarily on the repair and maintaining of
conveyor and sortation systems.
Â Specialized focus in working with Crisplant S2000 series tilt tray
sorters.
Strong communication both written and verbal.
Experience in basic facilities maintenance.
Experienced in spare parts inventory, and ordering.
Â Basic Understanding of Ethernet networks and the
TCP/IP protocol stack.
Proven track record of on the job skill advancement.
Experience
Company Name City , State Lead Maintenance Mechanic 06/2016 to Current
In addition to previous duties as a Maintenance MechanicÂ 
Supervised a team of four Mechanics.
Provided onsite technical guidance, and skill development to maintenance team.
Planned and executedÂ the preventative maintenance program on various conveyor systems.Â 
Coordinated with various levels of management across the distribution center with regards to equipment service and availability.
Oversaw and performed various facility maintenance duties.
Handled all parts purchasing and coordinated with vendors regarding lead times and availability.â€‹
Continued to work hands on with all equipment.
Served as primary point of contact for technical issues requiring outside vendor assistance.
Served as onsite IT contact for issues regarding connectivity.Â 
Implemented CCTV as an an IP solution, installing and configuring Hikivision servers in an enterprise network.Â 
Developed and implemented equipment preventative maintenance program, primarily utilizing the MS office suite. Maintained data and
accountability pertaining to the program.
Company Name City , State Maintenance Mechanic 06/2014 to 06/2016
Performed preventative maintenance on mechanical systems, primarily conveyors.
Performed Unscheduled, and emergency repairs on mechanical systems.
Replaced Gearboxes, reducers, sprockets, chains, and most mechanical drive components.
Modified mechanical systems where possible to improve equipment reliability and availability. Including specification of alternative parts, and
maintenance methodology.
Made basic hardware modifications to control systems, specified replacements for obsolete motor control components.Â 
Performed AC Motor replacement.
Performed troubleshooting, replacement, and repair of various motor, and control components including: Photo Electric Switches,
Encoders, Tachometers, Inductive Proximity Sensors, Limit Switches, Emergency Stop Hardware, Speed Control (VFD), PC Back
Planes, Solenoids, Float Switches, Pressure Switches, Motor Starters, Motor Overloads, Branch Circuit Protection.
Worked extensively on Belt Conveyors, Live Rollers.Â 
Specialized in the repair and Maintenance of an S2000 series Crisplant Tilt Tray Sortation System.
Installed pallet racking systems per engineering drawings.Â 
Operated with minimal supervision.
Company Name City , State Maintenance Technician 06/2013 to 06/2014
Maintained various mechanical systems, primarily conveyors.
Maintained various electrical systems, primarily on conveyor systems.
Maintained, and repaired industrial battery chargers.
Maintained industrial batteries.
Performed various facilities maintenance duties as needed. Maintaining high bay lighting, egress lighting, exterior lighting etc.
Installed various CCTV components, cabling.
Installed Ethernet cabling.Â Â 
Company Name City , State Maintenance Helper 06/2011 to 06/2013
Assisted mechanics with preventative maintenance on conveyor systems.
Assisted mechanics with electrical installations and repairs.
Performed basic facilities maintenance.
Assisted with the assembly, and repair of warehouse racking systems.
Performed maintenance on a fleet industrial batteries.Â 
Company Name City , State Warehouse Associate 01/2010 to 06/2011
Perform general warehouse duties pertaining to open stock.
Use of RF handheld scanner.
Picking
Packing
Education and Training
H.S 2004 West Deptford High , City , State
Lock Out/ Tag Out 2016 J. J. Keller & Associates, Inc. , City , State , United States Last renewed 12/19/2016
Personal Protective Equipment 2016 J. J. Keller & Associates, Inc. , City , State , United States Last renewedÂ 9/26/2016
Electrical Safety: Training for Unqualified Employees 2016 J. J. Keller & Associates, Inc. , City , State , United States
Fall Protection: Workplace Safety 2016 J. J. Keller & Associates, Inc. , City , State , United States Last renewÂ 9/14/2016
Welding Safety 2015 J. J. Keller & Associates, Inc. , City , State , United States Last renewedÂ 12/16/2015
Machine Guard Safety 2015 J. J. Keller & Associates, Inc. , City , State , United States Last renew 12/15/2015
Experienced in the mechanical and electrical maintenance, and repair of conveyor systems. Specifically experienced in the following products.
Buschman Unisort IV
Buschman Unisort X
Buschman Accuglide, Accuglide Plus
Various V-belt Powered Live Roller Conveyors
Various Belt on slider bed systems
Various Belt on roller systems
Stewart-Glappat Extendable Truck Unloaders(Adjust-o-veyor)
Crisplant S2000 Tilt Tray Sorters.
FKI Logistics Line-Shaft driven Live Rollers.â€‹Â 
Tech King Operations CHAMP Control Systems.
Buschman BOSS2 Realtime Controls.
Crisplant S2000 Control System.
Â 
Heavy focus on troubleshooting carton sortation systems. Both electrical, and mechanical. To a lesser extent network connectivity and server
administration.
â€‹
Experience leading a maintenance team across multiple shifts.
Â 
Ability to operate most powered industrial equipment, including forklifts, order pickers, aerial work platforms (skyjacks), and boom trucks.
Â 
Experienced in the troubleshooting and repair of conveyor motor control systems.
Â 
Experienced with the installation and configuration of Variable Frequency Drives.
Â 
Functional knowledge of Ethernet networking and the TCP/IP stack.
Â 
Reads and understands most types of electrical and mechanical drawings.","H.S 2004 West Deptford High , City , State
Lock Out/ Tag Out 2016 J. J. Keller & Associates, Inc. , City , State , United States Last renewed 12/19/2016
Personal Protective Equipment 2016 J. J. Keller & Associates, Inc. , City , State , United States Last renewedÂ 9/26/2016
Electrical Safety: Training for Unqualified Employees 2016 J. J. Keller & Associates, Inc. , City , State , United States
Fall Protection: Workplace Safety 2016 J. J. Keller & Associates, Inc. , City , State , United States Last renewÂ 9/14/2016
Welding Safety 2015 J. J. Keller & Associates, Inc. , City , State , United States Last renewedÂ 12/16/2015
Machine Guard Safety 2015 J. J. Keller & Associates, Inc. , City , State , United States Last renew 12/15/2015
Technical Skills
Experienced in the mechanical and electrical maintenance, and repair of conveyor systems. Specifically experienced in the following products.
Buschman Unisort IV
Buschman Unisort X
Buschman Accuglide, Accuglide Plus
Various V-belt Powered Live Roller Conveyors
Various Belt on slider bed systems
Various Belt on roller systems
Stewart-Glappat Extendable Truck Unloaders(Adjust-o-veyor)
Crisplant S2000 Tilt Tray Sorters.
FKI Logistics Line-Shaft driven Live Rollers.â€‹Â 
Tech King Operations CHAMP Control Systems.
Buschman BOSS2 Realtime Controls.
Crisplant S2000 Control System.
Â 
Heavy focus on troubleshooting carton sortation systems. Both electrical, and mechanical. To a lesser extent network connectivity and server
administration.
â€‹
Experience leading a maintenance team across multiple shifts.
Â 
Ability to operate most powered industrial equipment, including forklifts, order pickers, aerial work platforms (skyjacks), and boom trucks.
Â 
Experienced in the troubleshooting and repair of conveyor motor control systems.
Â 
Experienced with the installation and configuration of Variable Frequency Drives.
Â 
Functional knowledge of Ethernet networking and the TCP/IP stack.
Â 
Reads and understands most types of electrical and mechanical drawings."
19402977.pdf,ASSISTANT MANAGER,"closing, Competitive, client, customer service, delivery, direct sales, English, expense reports, inventory control, market trends, market, meetings,
merchandising, Microsoft Office Suite, office, policies, pricing, receiving, Sales, sales reports, shipping, Spanish, travel arrangements","2009
Fashion Institute of Design and Merchandising ï¼​ City , State
2011
San Diego Mesa College ï¼​ City , State
Languages
Bilingual: English & Spanish
Skills
closing, Competitive, client, customer service, delivery, direct sales, English, expense reports, inventory control, market trends, market, meetings,
merchandising, Microsoft Office Suite, office, policies, pricing, receiving, Sales, sales reports, shipping, Spanish, travel arrangements"
19714635.pdf,CEO / PRESIDENT,"advertising, branding / marketing, budgeting, budgets, business solutions, competitive, consultant, creativity, Creative Director, , communications,
edge, event planning, fashion, financial statements, leadership, Design ,Director, marketing analysis ,operation management, marketing plans,
marketing strategies, marketing, retail marketing , market development, negotiating, multi media, product development, producing, profit,
Promotion, public relations, quality control, radio, research, retail, selling, sales, sales plans, strategic, strategic marketing, social media marketing
,strategic planning, , supervision, trends, websites, event planning ,","1996
Binghamton University 
City , State , Broome Marketing / Business Admin 
Bachelor of Science
Skills
advertising, branding / marketing, budgeting, budgets, business solutions, competitive, consultant, creativity, Creative Director, , communications,
edge, event planning, fashion, financial statements, leadership, Design ,Director, marketing analysis ,operation management, marketing plans,
marketing strategies, marketing, retail marketing , market development, negotiating, multi media, product development, producing, profit,
Promotion, public relations, quality control, radio, research, retail, selling, sales, sales plans, strategic, strategic marketing, social media marketing
,strategic planning, , supervision, trends, websites, event planning ,"
20504094.pdf,DOCUMENT CONTROLLER (CONTRACT POSITION),"accounting, accounts payables, Accounts Payable, Schedule appointments, Bookkeeping, maintain calendar, cash receipts, charts, clerical,
competitive, network systems, continuous improvement, Customer Service, data entry, databases, database, Database Creation, documentation,
Staff Development & Training, Event Planning, faxes, filing, graphs, maintaining inventory, Inventory Management, Process invoices, invoicing,
Team Building, Leadership, meetings, mail, Microsoft Office Suite, office, network, new product development, Office Management, Payroll,
Policies, presentations, processes, progress, purchasing, Quality, Quality Management, QA, QuickBooks, receiving, Maintain records, reporting,
requirement, Sales, script, shipping, spreadsheets, Spreadsheet, Supervision, switches, arrange travel, Troubleshoot, video","1997 Kelly Services ï¼​ City , State Microsoft Office Suite courseware training
Completed some college courses : 2007 Hopkinsville Community College ï¼​ City , State
Skills
accounting, accounts payables, Accounts Payable, Schedule appointments, Bookkeeping, maintain calendar, cash receipts, charts, clerical,
competitive, network systems, continuous improvement, Customer Service, data entry, databases, database, Database Creation, documentation,
Staff Development & Training, Event Planning, faxes, filing, graphs, maintaining inventory, Inventory Management, Process invoices, invoicing,
Team Building, Leadership, meetings, mail, Microsoft Office Suite, office, network, new product development, Office Management, Payroll,
Policies, presentations, processes, progress, purchasing, Quality, Quality Management, QA, QuickBooks, receiving, Maintain records, reporting,
requirement, Sales, script, shipping, spreadsheets, Spreadsheet, Supervision, switches, arrange travel, Troubleshoot, video"
20905088.pdf,DIRECTOR OF ENGINEERING,"Core Accomplishments
Project Management:
â€¢Implemented a monitoring project reporting project comparing projected project cost to actual project cost with the purpose to provide
management information concerning effect on projected margins. This resulted in margins increasing from 3% average to 18% average.
â€¢Successful developed and Implemented an inventory control software that reduced yearly expenditures by $500,000 and on hand inventory
by $750,000
â€¢ Reorganized finishing and distribution operation into a team/group operation, which resulted in decrease in cost by 20% -30%.
Professional Experience
Director of Engineering Jun 2013 to Jul 2014 
Company Name ï¼​ City , State
Management of a staff of engineers performing PRE-COST/COSTING function, conducting PRODUCT DEVELOPMENT
Developing and maintaining WORK INSTRUCTION for new & existing product.
Work Inprocess analysis and develop efficient production line set-up for efficient production methods
The Development of the technical data and instruction for a LEAN MANUFACTURING PROCESS and PRACTICES to ensure that
manufacturing management has the best information and tools to produce the product in in the most efficiency and profitable manner.
New PRODUCT DEVELOPMENT and interpretation of blue prints and technical data
Recommendation and design of work-aids, machinery and attachment accompanying work flow design to improve the production and
assembly process to increase profitability, which is one of my many strong points.
BLUE PRINT and TECHINCAL DATA interpretation, AUTO CAD pattern development.
Costing Manager Apr 2003 to Dec 2009 
Company Name ï¼​ City , State
With major responsible was establishing the bill of material structure including direct labor hour calculation from CAD drawing and motion
time analysis to determine the different level of cost factors in the manufacturing process.
With extensive experience in the analysis of the production process to determine actual cost I was able to generate monitoring devise to
report activity concerning margin fluctuation.
Experience in developing and operating systems to monitoring and establish material with usage of a MRP system.
I also developed project progress reporting comparing projected project cost to actual project cost to monitor and provide management
information of progress effect on project margins.
This included electrical components, steel fabricated component, and tooled components based of Cad draws and regulator standards.
Proposed and implemented lean manufacturing techniques and continuous improvement manufacturing concepts training to improve turns
and reduce manufacturing cost.
Also imitated a $500,000 interest free loan from the rural development community to provide capital for expansion in production capacity.
As a result the cost control and reporting margins increased from 3% average to 18% average.
Chief Industrial Engineer/ Manager of R&D Jan 1991 to Dec 2002 
Company Name ï¼​ City , State
Project installation installation through mechanical, electrical, and OSHA related safety standards.
Manage the supply chain to ensure effective and accurate operation to prevent bottlenecks and production delays.
Product Development to establish equipment requirements for new production and forecasting productive capacity of domestic and
international production also including product pre-costing and load analysis.
Negotiating contractual process with suppliers on various raw material and replacement parts for domestic and international operation to
ensure projects cost are controlled and maintained and the ongoing performance of the projects result are maintained.
Resovling customer relation issues in product design, and quality for both internal and external customers ensuring customer continued
satisfaction.
Managing production process and insure that production line were set up correctly to meet customer delivery specification and production
line demands.
Responible for programing of PLC equipment and on various different pieces of equipment, and ensures that Mexico personal was trained
to operate equipment.
Warehouse management responible for all function and the logistics on domestic shipping including development of a pick and pack
operation for the outlet store operation.
Working with all departments in pinpointing potential problems and determining the best potential solution to the problems, as well as
overseeing the implementation of the solution.
Project management on the installation of quality control, ergonomic issues, personnel training and retraining programs to improve the
process reducing operating cost and improve customer satisfaction.
Project Development and installation of inventory system that reduced yearly expenditures by $500,000 and on hand inventory by
$750,000.
Re-engineering of a 100,000 square foot finishing and distribution operation into a team/group operation, which resulted in decrease in cost
$3,120,000 per year.
Education
Master of Business of Administration Degree , Management 8 2012 University of Phoenix ï¼​ City , State , United State GPA: GPA: 3.7
GPA: 3.7
Bachelor of Business Administration Degree , Management 8 1979 Delta State University ï¼​ City , State , United States GPA: GPA: 3.0
GPA: 3.0
Dean List
Member of Sigma Phi Eplson
Graduate coursework for the SBA
Lean Manufacturing
MBA
P&L Management
Product Development
Management
Performance Analysis
CAD
MircoSoft Office
Quality Control Management","Master of Business of Administration Degree , Management 8 2012 University of Phoenix ï¼​ City , State , United State GPA: GPA: 3.7
GPA: 3.7
Bachelor of Business Administration Degree , Management 8 1979 Delta State University ï¼​ City , State , United States GPA: GPA: 3.0
GPA: 3.0
Dean List
Member of Sigma Phi Eplson
Graduate coursework for the SBA
Skills
Lean Manufacturing
MBA
P&L Management
Product Development
Management
Industrial Engineering Skills
Operational Management Skills
Performance Analysis
CAD
MircoSoft Office
Quality Control Management"
21007083.pdf,PRODUCT PHOTOGRAPHER,"Desktop Publishing Software: Photoshop, Capture One, Lightroom
Great with Creative Problem Solving","Associate of Science : Photography , 2012 Antonelli Institute of Art and Photography ï¼​ City , State Excelled in course work related to:Fashion
Photography and Portraiture
High School Diploma : 2009 North Penn High School ï¼​ City , State
Skills
Desktop Publishing Software: Photoshop, Capture One, Lightroom
â€‹Strong Communication Skills
Great with Creative Problem Solving"
21570485.pdf,COORDINATING MANAGER,"MS Windows, Word, Excel, PowerPoint, Outlook and MAC, Lexis Nexis, Soarian and MediNotes EMR
Experience
Coordinating Manager 09/2013 to Current Company Name City , State
Manage annual updates of procurement policies, standards procedures and guidelines to reflect changes in the operations including
regulations, risks and best practices.
Provide Executive level support to the Executive Director and Deputy Executive Director.
Liaise between all departments and residents to ensure proper communication and reporting practices with complaints.
Manage contracts between the facility and the dialysis centers.
Assist with managing the Quality Assurance / Risk Management Department with Board Reports and quarterly Performance Improvement
reports.
Manage the Department of Health (DOH) and Joint Commission (JCAHO) annual survey files as well as the upload for the Plan of
Corrections (POC) to the Health Commerce System (HCS).
Oversee Corporate Compliance updates for each department and ensure annual staff training.
Provide technical/administrative support to department heads regarding the data management system.
Serve as head Requisitioner for various departments and provide technical support to staff coordinators for Procurement Suites System.
Serve as a member of the Culture Change Committee.
Create and manage excel data base for Risk Management incidents and fall analysis.
Manage and process agency staff invoices for the Pharmacy and Rehabilitation department.
Assist with managing Human Resource in annual evaluation audits.
Executive Assistant 09/2010 to 06/2011 Company Name City , State
Provided administrative services to the Executive Director.
Managed all calendar events; schedule all meetings, made travel arrangements and prepared all itineraries.
Acted as a go-between all departments to ensure proper communication and reporting practice.
Maintained and updated all Polices and Procedure documents for various departments.
Conserved general filing system and filed all correspondence.
Program Associate 12/2005 to 07/2009 Company Name City , State
Housing and Community Development.
Managed, at grantee level, the Housing & Urban Development (HUD) comprehensive housing counseling program, including the annual
grant proposal, affiliate contractual process, data collection and entry.
Reviewed grant applications and conducted conference calls with potential sub-grantees.
Analyzed budgets for sub-grantees and communicated results to program directors and CEOs.
Provided technical support to 35 Program Directors in data collection system & program assistance.
Developed standardized work procedures to improve work flow, including E file and database.
Wrote and prepared annual, quarterly, and special reports and contributed to the department in preparation of request for proposal and
other correspondence.
Supervised administrative staff in achieving departmental goals and ensured staff compliance with deadlines.
Scheduled and organized internal and external meetings, conferences, luncheons and events.
Updated and maintained calendar; acted as ""right arm"" and ""gatekeeper"" to Senior VP of Housing.
Processed monthly expense reports utilizing spreadsheets.
Heavy calendar management; meeting and conference call coordination and all logistics pertaining to the meetings and conference calls;
travel arrangements (domestic and international) and all other travel logistics such as air, ground, and lodging.
Completed on-boarding process for all new hires; entered requisitions and help-desk tickets for systems access requests.
Developed progress tracking tools to assist in affiliate evolvement gain-loss analysis for funding.
Established and maintained files in-house and offsite adhering to all records retention policy and procedures.
Conducted field audits to ensure compliance with federal grant requirements.
Sales Executive 03/1997 to 12/2005 Company Name City , State
Maintained relationships with existing customers through regular review visits.
Visited potential customers to demonstrate products and gain new markets.
Contacted clients by phone to negotiate terms of an agreement and conclude sales gathering.
Negotiated variations in price, delivery and specifications with buyers.
Researched, analyzed and reported future buying trends back to employer.
Handled all travel arrangements including domestic and international, hotel accommodations and car services for trade shows.
Education and Training
Bachelor of Arts : Communications 2004 The College Of New Rochelle City , State Communications
8/08-11/08 Dale Carnegie Course - Public Speaking, Effective Communication and Human Relation May 2004
Activities and Honors
NYS Notary Public, American Heart Association, Basic Life Support, PROFESSIONAL MEMBERSHIPS: Urban League Young Professionals
administrative, administrative support, agency, budgets, conferences, contracts, counseling, clients, data collection, data management, data base,
database, delivery, Department of Health, DOH, dialysis, staff training, expense reports, filing, grant applications, grant proposal, graphs, help-
desk, Human Resource, Lexis Nexis, logistics, MAC, Director, managing, meetings, access, Excel, Outlook, PowerPoint, MS Windows, Word,
policies, presentations, Procurement, progress, proposal, Public Speaking, Quality Assurance, Rehabilitation, reporting, Risk Management, sales,
spreadsheets, technical support, phone, trade shows, travel arrangements","Bachelor of Arts : Communications 2004 The College Of New Rochelle City , State Communications
8/08-11/08 Dale Carnegie Course - Public Speaking, Effective Communication and Human Relation May 2004
Activities and Honors
NYS Notary Public, American Heart Association, Basic Life Support, PROFESSIONAL MEMBERSHIPS: Urban League Young Professionals
Skills
administrative, administrative support, agency, budgets, conferences, contracts, counseling, clients, data collection, data management, data base,
database, delivery, Department of Health, DOH, dialysis, staff training, expense reports, filing, grant applications, grant proposal, graphs, help-
desk, Human Resource, Lexis Nexis, logistics, MAC, Director, managing, meetings, access, Excel, Outlook, PowerPoint, MS Windows, Word,
policies, presentations, Procurement, progress, proposal, Public Speaking, Quality Assurance, Rehabilitation, reporting, Risk Management, sales,
spreadsheets, technical support, phone, trade shows, travel arrangements"
