PDF File Name,Job Role,Skills,Education
23841877.pdf,BISTRO CHEF,"Computer experience include: Windows NT, Windows 95, Vista, Windows 7, Windows 8, Microsoft Office, Microsoft Word, Excel, Word
Perfect, Power Point, Outlook 2013, Android, RBMS, AS400, SMS800.","Diploma : Cosmetology, Photography 1990 SZ Delfter Str. City , State , Germany
Diploma : Biology, Mythology, Computer Science 1987 SZ Hermannsburg City , State , Germany
High School Diploma 1986 SZ Hermannsburg City , State , Germany
Associate of Arts : Arts, Archeology KCTCS City , State , United States of America
Skills
Computer experience include: Windows NT, Windows 95, Vista, Windows 7, Windows 8, Microsoft Office, Microsoft Word, Excel, Word
Perfect, Power Point, Outlook 2013, Android, RBMS, AS400, SMS800."
24221960.pdf,CHEF,"and receiving skills Reliable and punctual
Accomplishments
Obtaining Raises at previous Jobs and working in different departments within the company. Obtained my high school diploma. Attending and
completing various college courses.
Experience
CHEF 
December 2015 to Current Company Name - City , State
Served fresh, hot food with a smile in a timely manner. Resolved guest complaints promptly and professionally. Served orders to customers at
windows, counters and tables. Cut and chopped food items and cooked on a grill or in fryers. Packaged menu items into bags or trays and placed
drink orders into carriers. Operated large-volume cooking equipment such as grills, deep-fat fryers and griddles. Accurately measured ingredients
required for specific food items. Mastered Point of Sale (POS) computer system for automated order taking. Carefully maintained sanitation,
health and safety standards in all work areas. Frequently washed and sanitized hands, food areas and food preparation tools. Maintained a neat,
well groomed appearance including impeccable personal hygiene, hair restraint and minimal jewelry that met company standards. Followed all
established restaurant practices and procedures. Worked well with teammates and openly invited coaching from the management team. Took
initiative to find extra tasks when scheduled duties were completed. Quickly unloaded product shipments and stocked freezers.
Warehouse Picker/Stocker 
April 2015 to August 2015 Company Name - City , State
Maintained accurate stock records and schedules.
Selected products for specific routes according to pick sheets.
Supervised material flow, storage and global order fulfillment.
Unloaded, picked, staged and loaded products for shipping.
Crew member 
March 2013 to December 2013 Company Name - City , State
Dairy Queen - Gainesville, Florida.
I've done everything from opening the store with one other co worker at 8 am in the morning to closing the store at 11 pm.
almost every night.
I've also worked several double shifts throughout my time there.
My experience is generally cashier & line cook
customer service based.
Daily cleaning duties
Education
Associate of Science : Medical Coder and Billing , 2015 Santa Fe College - City , State , United States of America
Medical Coder and Billing. Health Information Management. 3.7 GPA. Earning my certification.
High School Diploma : General , 2011 Buchholz High School - City , State , Alachua
Obtained my High school diploma in 2011.","Associate of Science : Medical Coder and Billing , 2015 Santa Fe College - City , State , United States of America
Medical Coder and Billing. Health Information Management. 3.7 GPA. Earning my certification.
High School Diploma : General , 2011 Buchholz High School - City , State , Alachua
Obtained my High school diploma in 2011.
Skills
Warehouse worker, Cashier, Line Cook, Closing, Communication Skills, Interpersonal Skills, Customer Service Skills, Leadership Skills,
Organizational Skills, Fast learner, Research, Very Friendly, Adaptable."
24673903.pdf,CHEF,,"MCLA 1984 Bachelors : Business City , State GPA: Summa Cum Laude Business Summa Cum Laude
Skills"
24709432.pdf,MATERIAL LOGISTICS SPECIALIST,"administrative, Business Administration, clerical, CA, counseling, client, clients, delivery, forms, inventory, machinery, materials, Excel, exchange,
mail, Power Point, Microsoft Word, Monitors, Operations Management, personnel, pick, receiving, recording, repairs, Sabre, scanning, shipping,
supervisor, warehousing, Word Perfect, workflow
Additional Information
Citizenship: US Veterans Preference: VRA / 30%
Honors, Awards 08/98 Veterans Preference Awards (Expeditionary Medal, National Defense Service Medal, Navy Achievement Medals.)
Other Information I certify that I can type 40+ words per minute and that the information within this resume is accurate.","Certificate of Achievement - Business Administration, CTU, Santa Ana, CA 08/10 Certificate of Achievement - Operations Management, CTU,
Santa Ana, CA : 5 2014
Bachelor of Science : Business Administration , 3 2014 California Coast University ï¼​ City , State Business Administration
High School Diploma : 1 1 Lake Providence High School ï¼​ City , State
Personal Information
Citizenship: US Veterans Preference: VRA / 30%
Skills
administrative, Business Administration, clerical, CA, counseling, client, clients, delivery, forms, inventory, machinery, materials, Excel, exchange,
mail, Power Point, Microsoft Word, Monitors, Operations Management, personnel, pick, receiving, recording, repairs, Sabre, scanning, shipping,
supervisor, warehousing, Word Perfect, workflow
Additional Information
Citizenship: US Veterans Preference: VRA / 30%
Honors, Awards 08/98 Veterans Preference Awards (Expeditionary Medal, National Defense Service Medal, Navy Achievement Medals.)
Other Information I certify that I can type 40+ words per minute and that the information within this resume is accurate."
25128608.pdf,EXECUTIVE CHEF,"Strong attention to safe food handling procedures
Chef at The Cork Tree , awarded best restaurant in West Ways MagazineÂ 
Employed at Bing Crosby's , featured in Â Desert Sum MagazineÂ  ""Chefs Surprise"" column
August 2008
Beautiful presentation of food
Food presentation talent
Hospitality and service industry
background
Food presentation talent
Work History
Executive Chef 05/2012 to Current 
Company Name â€“ City , State 
www.thecorktree.com.
Modern California and Mediterranean Cuisine.
Managed kitchen staff by recruiting, selecting, hiring, orienting, training, assigning, scheduling, supervising, evaluating and enforcing discipline
when necessary. 
Developed menus, pricing and special food offerings to increase revenue and customer satisfaction.
Actively involved in cost control, sanitation, menu development, training, recruitment, private dining and catering.
Regularly interacted with guests to obtain feedback on product quality and service levels.
Reduced food costs by using seasonal ingredients, setting standards for portion size and minimizing waste.
Head Chef 01/2011 to 05/2012 
Company Name â€“ City , State 
Was head chef for this fine dining steakhouse, helped designed kitchen, created all menus, hired all kitchen staff, set up all accounts for the
kitchen.
Did all meat and fish portioning, made all sauces, worked the grill and line at service.
Planned dinner and bar menus, as well as special menus for in-house special events and catering.
Sous Chef 01/2010 to 01/2011 
Company Name â€“ City , State 
website: www.smoketreeranch.com (American Cuisine).
Daily menu charge of entrees and appetizer, banquet's up to 500 ppl.
Prep and serve all lunch and dinner items.
butchering, soups, stocks and sauces.
150 to 300 covers per day.
Led shifts while personally preparing food items and executing requests based on required specifications.
Maintained smooth and timely operations in preparation and delivery of meals and kitchen sanitation.
Executive Chef 01/2006 to 01/2010 
Company Name â€“ City , State 
High volume fine dining restaurant, team leader, training of kitchen and wait staff for all new menu items and daily specials.
In charge of Menu development, budgeting, invoice tracking, ordering, food and labor cost, scheduling, banquets.
6.5 Million in yearly sales.
Verified proper portion sizes and consistently attained high food quality standards.
Achieved and exceeded performance, budget and team goals.
Chef/Owner 01/2005 to 01/2006 
Company Name â€“ City , State 
European and Mediterranean Cuisine).
Owner of a 45-seat restaurant, responsibilities included: Front of House Management, all beverage ordering, banking, menu development,
set up all accounts, set up all license's that where needed to run the business, Budgeting, Accounting, hiring and training of all staff.
Executive Chef 01/2002 to 01/2005 
Company Name â€“ City , State 
Kaiser Grill and the Chop House Steak House.
Worked at 2 locations Kaiser Grill in Palm Springs and The Chop House in Palm Desert.
Was in charge of 2 very busy restaurants.
Butchering of all protein items.
Inventory, ordering, food and labor cost, scheduling and Daily Specials 4 million in yearly sales.
Executive Chef 01/1997 to 01/2002 
Company Name â€“ City , State 
American and Asian Cuisine.
Maintaining a food coast of 29.5 %, Weekly Inventory, ordering, labor cost, Daily Specials and Banquets.
4.5 million in store revenue.
Assisted in the opening of three restaurants as a training chef, was the Chef of 2 busy stores.
4 million in food sales.
Promptly reported any maintenance and repair issues to Corporate Executive Chef.
Sous Chef 01/1993 to 01/1997 
Company Name â€“ City , State 
Italian Cuisine) www.ifornaio.com.
Managed a large open Kitchen's in fine dining in Italian cuisine.
Scheduling, food cost, inventory and labor cost.
Was part of opening team for the Las Vegas restaurant in New York New York Hotel and Casino, Successfully open two properties for Il
Fornaio 1993 Pasadena, CA and 1996 in Las Vegas, NV 14 million in sales.
Education
Associate of Arts : Culinary Arts, Chef Training and Restaurant Management 1 1983 Los Angeles Trade Technical College - City , State 
Chef Discovers Contemporary Flavors - Culinary Institute of America - 
Accounting, banking, Budgeting, com, CA, hiring, Inventory, Italian, team leader, sales, Scheduling, website
Additional Information
AWARDS USA Honor Society 2009/2010 Biltmore Who's Who Award 2008/09/10 Achievement Profession Certificate of MeritÂ 
Chefs de Cuisine Assn. of California Best European Restaurant 2005/2006 Award","Associate of Arts : Culinary Arts, Chef Training and Restaurant Management 1 1983 Los Angeles Trade Technical College - City , State 
Chef Discovers Contemporary Flavors - Culinary Institute of America - 
Skills
Accounting, banking, Budgeting, com, CA, hiring, Inventory, Italian, team leader, sales, Scheduling, website
Additional Information
AWARDS USA Honor Society 2009/2010 Biltmore Who's Who Award 2008/09/10 Achievement Profession Certificate of MeritÂ 
Chefs de Cuisine Assn. of California Best European Restaurant 2005/2006 Award"
25452321.pdf,HOUSEKEEPER,"Honest
Dedicated
Dependable
Additional Information
I believe being kind and friendly is the best way to go through life. I enjoy spending time with my family, friends and having fun. I have a
huge desire to learn new things and look at life as an adventure.","Wiscasset High 1985 High School Diploma : Business City , State , USA 
I graduated high school, didn't expand my education through school but had a lot of hands on training. I learned all my cooking skills through
watching a Chef and listening to what he said. As I grew in the industry my cooking skills became more fine tuned. I challenged myself to create
new menu ideas and searched for more ways to be a better Chef.
Housekeeping for me started when I was young, I learned to clean the kitchen, bathroom, dust, dishes, laundry and iron. I have worked in private
homes, commercial businesses, and for myself.
\\\\
Personal Information
Place of Birth: Lowell, Massachusetts
Date of Birth: 8th of April, 1967
Present Resident in Lake Worth, Florida
Sex: Female
Status: Single
Hobbies: Travel, Beach, Exercise, movies,
Skills
Honest
Dedicated
Dependable
Additional Information
I believe being kind and friendly is the best way to go through life. I enjoy spending time with my family, friends and having fun. I have a
huge desire to learn new things and look at life as an adventure."
25924968.pdf,EXECUTIVE CHEF,"ABC, Photoshop, basic, Computer-literate, Ventura, costing, customer relations, French, General Manager, hiring, Internet skills, Inventory,
inventory control, managing, market, meetings, Excel, PowerPoint, Word, purchasing, safety, Sales, staffing, Teaching, VC, articles","effectively utilized. Strong and diverse experience in the HOSPITALITY INDUSTRY, including: l
Multi-unit Experience. RESTAURANT, CATERING, AND HOTEL EXPIERIENCE ONSITE AND OFFSITE CATERING FRENCH,
ITALIAN, ASIAN, AMERICAN, and SPANISH CUISINES MENU/SPECIALS DEVELOPMENT KITCHEN MANAGEMENT EVENT
COORDINATING DINING ROOM DESIGN AND FLOW POS SYSTEM KNOWLEDGE MARKETING AND ADVERTISING
CUSTOMER RELATIONS COSTING INVENTORY CONTROL and ORDERING SAFETY AND SANITATION EMPLOYEE
MANUALS TRAINING AND SCHEDULING TROUBLESHOOTING and PROBLEM-SOLVING SERVE SAFE CERTIFIED
Skill Highlights
* Skilled and experienced managing food production for high-volume restaurants, Luxury Hotel, and large-event catering for 500+ people while
coordinating the activities of 10+ kitchen employees. * Computer-literate in Word, Excel, PowerPoint, Photoshop; Internet skills.
Professional Experience
Executive Chef 
February 2015 to Current Company Name ï¼​ City , State
Small Restaurant and wine bar, 40-60 seat.
Lunch and dinner.
Dinner menu specializes in small plates and I changed the menu every month based on season and availability of products, Also provide 2-5
specials every night.
Won culinary completions for sweet and savory categories at 2 local food and wine festival.
I have had 2 VC Star news articles/reviews and numerous blogs and magazine write-ups.
Also was featured on Eye on LA ABC as an up and coming Ventura County Restaurant with Great Food.
Executive Chef 
June 2014 to February 2015 Company Name ï¼​ City , State
Developed small bar menu, purchased all food products, set up Kitchen equipment and flow, hired and trained all BOH staff, operate large
private events.
Work with owner of labor and food cost.
A continuation of Blush Restaurant and Lounge Kitchen.
Executive Chef & General Manager 
July 2013 to February 2015 Company Name ï¼​ City , State
100+ seat restaurant with large lounge area, catering for events of 500+ people.
Responsible for all food production, staffing, training, hiring, terminating, organization, purchasing for the Kitchen.
Reported weekly Inventory and tracked purchase, Sales, and labor on a weekly basis.
Provided catering for the Granada Theater as well as Marque Events.
Open Brunch, Lunch, and Dinner.
Created weekly specials as well as new menus and holiday menus.
Took Over as Event Coordinator and General Manager.
Trained FOH Staff and Organized all events and daily duties.
Successfully ran multiple parties ranging from 20 people to 400 people.
Sous Chef 
April 2012 to February 2013 Company Name ï¼​ City , State
Five star luxury Hotel with restaurants Stonehouse & Plow and angel.
2012 Travel and Leisure World's Best Hotels number 6.
Create seasonal menus, daily soups and specials.
Instructed FOH in daily meetings about menu changes and specials, trained and managed BOH daily in every position and job.
Execute the expo position while serving 41 rooms and two restaurants.
Culinary Arts Instructor 
July 2012 to September 2012 Company Name ï¼​ City , State
Instructed 1st and 2nd period classes at local high school.
Teaching basic knowledge, safety and entering the hospitality job market.
Executive Chef 
September 2010 to February 2012 Company Name ï¼​ City , State
Managed and operated two popular restaurants/Bars.
Staffed, trained and organized two full service kitchens while creating and costing the menu.
Purchased and stocked kitchen as well as bar when needed.
Daily guest interactions making sure we are doing the best possible job.
Executive Sous Chef 
March 2010 to September 2010 Company Name ï¼​ City , State
Working directly with Executive Chef and Owner creating seasonal, local, farmers market oriented cuisine with an emphasis on ""In House""
made.
Supervised multiple trips to markets and farms, outsourced specialty food items, and created multiple daily specials.
Executive Chef 
March 2009 to February 2010 Company Name ï¼​ City , State
Created the menu for a small wine oriented bistro.
Trained and hired staff to execute new menu, keep organized and clean.
Worked directly with owner on design and flow, specials, and greeting guest.
Sous Chef/Head of Preparation 
July 2008 to January 2009 Company Name ï¼​ City , State
Responsible for managing food production, catering small and large events (500+ attendees), overseeing a team of 10+ employees, serving
as onsite chef, creating, preparing, and plating meals; cleaning and Ordering products.
Evaluated and trained new employees.
Line Cook 
March 2008 to July 2008 Company Name ï¼​ City , State
Introduced weekly specials and menu items for 30-seat French fine dining/.
catering restaurant.
Prepared and plated hot line dishes, salads and desserts.
Chefs Assistant/Line Cook 
May 2007 to March 2008 Company Name ï¼​ City , State
Developed employee manuals for 200-seat cafÃ© serving three meals daily.
Opened kitchen and delicatessen.
Handled inventory control and deli customer relations.
Line Cook 
December 2005 to January 2007 Company Name ï¼​ City , State
Waiter/Pastry 
July 1999 to August 2003 Company Name ï¼​ City , State
Bachelor of Science degree : Culinary Management , 2006 ART INSTITUTE OF CALIFORNIA ï¼​ City , State Culinary Management
Skills
ABC, Photoshop, basic, Computer-literate, Ventura, costing, customer relations, French, General Manager, hiring, Internet skills, Inventory,
inventory control, managing, market, meetings, Excel, PowerPoint, Word, purchasing, safety, Sales, staffing, Teaching, VC, articles"
25953797.pdf,HEAD CHEF,"Arts, inventory","Associate of Applied Science Degree : Culinary Arts , 04/2011 Robert Morris University &ndash; Illinois ï¼​ City , State Culinary Arts
Food Service Sanitation ServSafe ServSafe Certification
Made the Deans List on 4 separate occasions Developed a 5-course beer pairing dinner with Buckle Down Brewery Robert Morris University ï¼​
City , State GPA: GPA: 3.87 Student 3/2011-5/2011 Assisted the Associate Dean of Culinary Arts in developing the menu for the
University&rsquo;s restaurant, Eyrie. GPA: 3.87
Skills
Arts, inventory"
26189601.pdf,LEAD CHEF & FOOD TRUCK MANAGER,"Knowledge of the personal chef/private catering business
Maintain great quality of foodÂ 
Fast and capable of handling large projectsÂ","2011
High School Diploma : Culinary Arts Academy Culinary Arts Glenelg High School ï¼​ City , State Culinary Arts Academy Culinary Arts
2012
L'Academie de Cuisine : Culinary Arts Howard County Community College ï¼​ City , State Culinary Arts
2014
Bachelor of Arts : Culinary Arts & Culinary Arts Management The Culinary Institute of America ï¼​ City , State
Skills
Knowledge of the personal chef/private catering business
Maintain great quality of foodÂ 
Fast and capable of handling large projectsÂ"
26718039.pdf,CHEF,"delivery, Detail oriented, English, inventory, Inventory Management, logistics, producing, purchasing, quality, retail, scheduling, Spanish, work-flow",
27298953.pdf,SUBSTITUTE PARA PROFESSIONAL,"Relationship Management, Human Resources Management, Adaptable,Â Advertising, Budgets, Contract and Proposal Preparation, Customer
Service, Form Creation, Instruction, Inventory, Marketing, Materials Development, Meeting and Event Planning, Travel Arrangements, Policies,
Presentations, Product Development, Process Development, Project Plans, Research Gathering, Trade Shows,Â  Account Management,
Accounts Payable/Receivable, Business Development, Client Relations,Â Computer Proficient, Creative Problem Solving, Domestic and
International Experience, Marketing,Â  Project Management, Training and Development, Benefits Administration","Certificate in Human Resources Management Feb 2015 Bryant University City , State
General Courses U Mass Dartmouth City , State
Marketing and Management and Human Resource Courses Bristol Community College City , State Fisher Junior College
Mass Communications Emerson College City , State
Skills
Relationship Management, Human Resources Management, Adaptable,Â Advertising, Budgets, Contract and Proposal Preparation, Customer
Service, Form Creation, Instruction, Inventory, Marketing, Materials Development, Meeting and Event Planning, Travel Arrangements, Policies,
Presentations, Product Development, Process Development, Project Plans, Research Gathering, Trade Shows,Â  Account Management,
Accounts Payable/Receivable, Business Development, Client Relations,Â Computer Proficient, Creative Problem Solving, Domestic and
International Experience, Marketing,Â  Project Management, Training and Development, Benefits Administration"
27662298.pdf,EXECUTIVE SOUS CHEF,"Staff development and training
Inventory control
ServSafe certified Operations management
Follows propers SOP's of all organizations
Focused and disciplined
Cross-functional team management
High volume production capabilityÂ 
Well-tuned palette
Supervision and training
Focus on portion and cost controlÂ 
Bilingual (English/Spanish)
Featured in The Carroll County Times
Core Accomplishments
Successfully managed two kitchen staffs of 40 employees during high volume dinner services for more than 250 diners each night.
Experience
Executive Sous Chef Dec 2016 to Current 
Company Name ï¼​ City , State
Taste all prepared dishes, and observed color, texture and garnishes.
Adhere to staffing needs and adjusted hourly schedules in accordance with demand patterns, budget and local labor laws.
Implemented and support companies SOPs.
Effectively managed and assisted kitchen staff in producing food for banquets, catered events and member dining areas.
Consistently kept a clean and safe environment by adhering to all federal, state and local sanitation and safety requirements.
Followed proper food handling methods and maintained correct temperature of all food production.
Ensured smooth kitchen operation by overseeing daily product inventory, purchasing and receiving.
Followed proper food handling methods and maintained correct temperature of all food products
Enforced appropriate work-flow and quality controls for food quality and temperature.
Provided nutritious, safe, visually appealing, innovative and properly prepared and flavored food.
Executive Chef Jan 2012 to Dec 2016 
Company Name ï¼​ City , State
Reduced food costs by 2% by expertly estimating purchasing needs and buying through approved suppliers.
Systematically tasted and smelled all prepared dishes, and observed color, texture and garnishes.
Expertly estimated staffing needs and adjusted hourly schedules in accordance with demand patterns, budget and local labor laws.
Implemented and supported company initiatives and programs.
Effectively managed and assisted kitchen staff in producing food for banquets, catered events and member dining areas.
Consistently kept a clean and safe environment by adhering to all federal, state and local sanitation and safety requirements.
Ensured smooth kitchen operation by overseeing daily product inventory, purchasing and receiving.
Followed proper food handling methods and maintained correct temperature of all food products.
Consistently produced exceptional menu items that regularly garnered diners' praise.
Conducted daily inspections and maintained food sanitation and kitchen equipment safety reports.
Regularly developed new recipes in accordance with consumer tastes, nutritional needs, and budgetary considerations.
Enforced appropriate work-flow and quality controls for food quality and temperature.
Developed strategies to enhance catering and retail food service revenue and productivity goals.
Provided nutritious, safe, visually appealing, innovative and properly prepared and flavored food.
Consistently tasted, smelled and observed all dishes to ensure they were visually appealing and prepared correctly.
Correctly and safely operated all kitchen equipment in accordance with set guidelines.
Actively participated in staff meetings and operated as an effective management team leader.
Identified opportunities to increase revenue, decrease kitchen expenses and maximize departmental productivity without compromising guest
satisfaction.
Built and fostered a team environment Expert in final plate preparation with authentic presentation.
Executive Chef Apr 2005 
Company Name ï¼​ City , State
Reduced food costs by 2% percent by expertly estimating purchasing needs and buying through approved suppliers.
Expertly estimated staffing needs and adjusted hourly schedules in accordance with demand patterns, budget and local labor laws.
Implemented and supported company initiatives and programs.
Effectively managed and assisted kitchen staff in producing food for banquets, catered events and member dining areas.
Consistently kept a clean and safe environment by adhering to all federal, state and local sanitation and safety requirements.
Followed proper food handling methods and maintained correct temperature of all food production.
Ensured smooth kitchen operation by overseeing daily product inventory, purchasing and receiving.
Followed proper food handling methods and maintained correct temperature of all food products.
Consistently produced exceptional menu items that regularly garnered diners' praise.
Prepared healthy, enjoyable breakfasts and dinners for diners.
Conducted daily inspections and maintained food sanitation and kitchen equipment safety reports.
Regularly developed new recipes in accordance with consumer tastes, nutritional needs, and budgetary considerations.
Developed strategies to enhance catering and retail food service revenue and productivity goals.
Enforced appropriate work-flow and quality controls for food quality and temperature.
Provided nutritious, safe, visually appealing, innovative and properly prepared and flavored food.
Education and Training
Bachelor of Arts , CULINARY ARTS 2001 CULINARY ARTS
BIC City , State , United States Classes in Restaurant and Facility Operations
Coursework in Pastry Arts Courses in: Food Preparation, Kitchen Management, Patisserie and Confectionery, International Cuisine Nutrition
courses
Arts, budget, color, cost control, Staff training, English, estimating, Focus, functional, Inventory management, inventory, Inventory control, team
leader, meetings, negotiator, Operations management, problem solving, producing, program development, purchasing, quality, receiving, retail,
safety, Spanish, Staff development, staffing, Supervision, team management, work-flow","Bachelor of Arts , CULINARY ARTS 2001 CULINARY ARTS
BIC City , State , United States Classes in Restaurant and Facility Operations
Coursework in Pastry Arts Courses in: Food Preparation, Kitchen Management, Patisserie and Confectionery, International Cuisine Nutrition
courses
Skills
Arts, budget, color, cost control, Staff training, English, estimating, Focus, functional, Inventory management, inventory, Inventory control, team
leader, meetings, negotiator, Operations management, problem solving, producing, program development, purchasing, quality, receiving, retail,
safety, Spanish, Staff development, staffing, Supervision, team management, work-flow"
27820360.pdf,EXECUTIVE CHEF,"Attention to detail, budget, C, color, cost control, customer service, Focus, inventory, leadership skills, leadership training, Director, meetings,
personnel, POS, producing, purchasing, Fast learner, receiving, safety, staffing","Achievement Award Top 1% of class
Food Preparation, Kitchen Management, Patisserie and Confectionery, International Cuisine
GENERAL COURSES : 1997 Johnson & Wales University ï¼​ City , State American and Continental cuisine, stocks and sauces, baking and
pastries, and dining room essentials.
Gibbs High School ï¼​ City , State General education courses studied. Attended four years of R.O.T.C. leadership training.
Interests
Being a good member of anyone's team includes taking ownership and performing at their best to get the job done. Ownership is leadership, and I
bring that with me as well as creativity, enthusiasm, hard work, and a great attitude.
Additional Information
WHY WOULD I BE A GREAT ADDITION Being a good member of anyone's team includes taking ownership and performing at their
best to get the job done. Ownership is leadership, and I bring that with me as well as creativity, enthusiasm, hard work, and a great attitude.
Skills
Attention to detail, budget, C, color, cost control, customer service, Focus, inventory, leadership skills, leadership training, Director, meetings,
personnel, POS, producing, purchasing, Fast learner, receiving, safety, staffing"
27831220.pdf,HEAD CHEF,"Arts, budget, cost control, costing, customer satisfaction, special events, inventory, meetings, pricing, profit, quality, quality control, quality control,
recruitment, safety, selling, sales, scheduling","March, 2002
Associate of Arts : Culinary Florida Culinary Institute ï¼​ City , State Culinary Arts with honors.
Culinary Arts Certificate
Skills
Arts, budget, cost control, costing, customer satisfaction, special events, inventory, meetings, pricing, profit, quality, quality control, quality control,
recruitment, safety, selling, sales, scheduling"
27909372.pdf,CHEF ASSISTANT,"budgets, credit, customer service, Inspect, MA, machinery, Mac OS, marketing, market, MS Excel, PowerPoint, MS Word, Public Relations,
sales, type
Additional Information
HONORS AND ACTIVITIES Delta Sigma Pi (Professional B usiness Fraternity) March 2015-Present Â· Participate in recruiting,
fundraising, community service and professional events (March of Dimes ""March for Babies"", ""Zumbathon"" for Wounded Warrior Project,
PopTab Fundraising for Ronald McDonald House)Â· Reinforce my professional skills through training and development opportunities, grow
through various leadership platforms, and contribute to the community through service work HTM Career Day Board October 2015-
Present Â· Served on the HTM Career Day planning board as the Facilities Director- monitoring the flow of the event floor and company
satisfaction. Handled all company requests on the day of the event Â· Collaborated with the Career Day committee to fundraise and market
Career Day. This included weekly organizational meetings Eta Sigma Delta Honor Society Fall 2015-Present Â· Selected to the only
premier International Hospitality Management Honor Society (Chapter of Distinction 2015) Â· Serves as a means of uniting outstanding
students for campus activities, fundraisers, and volunt eer programs (""Not Bread Alone"" Soup kitchen)","May 2017
Bachelor of Science : Hospitality and Tourism Management Uni versity of Massachusetts ï¼​ City , State Hospitality and Tourism Management
3.99 4.0 Dean's List: All Semesters
Work Experience
09/2016 to Current
Chef Assistant Company Name ï¼​ City , State
Ensure cleanliness of kitchen work stations and operate dish washing machinery.
Assist chef in preparation and plating of meals for lunch and dinner services of up to 75 guests.
Arrange the banquet area according to expected guest flow and type of event.
Welcome customers and monitor flow between front and back-of-the-house operations.
Manage team of 10-15 students and delegate preparation tasks to ensure a smooth lunch/dinner service Cape Cod B aseball League
Bourne, MA.
Public Relations Intern: Bourne Braves May- September (14' and 15').
Managed social media presence on Twitter, Instagram and Facebook for the Bourne Braves - Created ""Player Spotlights"".
Administered primary source of team funding- overseeing donation collections and raffle programs.
Coordinated volunteers for CCBL All-Star Game to maximize merchandise sales and food and beverage output for approximately 10,000
attendees.
05/2016 to 01/2017
Property Operations Intern Company Name ï¼​ City , State
Inspect apartment homes on the market to assess whether company standards are being met, and communicate issues to the maintenance
team, including follow up.
Conduct weekly audits of parking, storage, and guest logs for a community with 407 apartments.
Display an extremely high level of customer service handling daily resident concerns, service requests, questions etc.
Independently organized resident events and maintained their budgets and marketing.
Created the first ever ""Puppy Pow Wow"" for 52 resident dogs we had on property, which included contacting community businesses and
securing sponsorships.
Also worked extensively with Roche Brothers for the catering of a 600 person end-of-summer cook out.
05/2012 to 01/2016
Sales Associate Company Name ï¼​ City , State
Contributed to Wrentham's store being placed first in the district for sales associate credit card enrollments.
Certifications
CVENT Certified, TIPS Certified.
Interests
Delta Sigma Pi (Professional B usiness Fraternity) March 2015-Present Â· Participate in recruiting, fundraising, community service and
professional events (March of Dimes ""March for Babies"", ""Zumbathon"" for Wounded Warrior Project, PopTab Fundraising for Ronald McDonald
House) Â· Reinforce my professional skills through training and development opportunities, grow through various leadership platforms, and
contribute to the community through service work HTM Career Day Board October 2015-Present Â· Served on the HTM Career Day planning
board as the Facilities Director- monitoring the flow of the event floor and company satisfaction. Handled all company requests on the day of the
event Â· Collaborated with the Career Day committee to fundraise and market Career Day. This included weekly organizational meetings Eta
Sigma Delta Honor Society Fall 2015-Present Â· Selected to the only premier International Hospitality Management Honor Society (Chapter of
Distinction 2015) Â· Serves as a means of uniting outstanding students for campus activities, fundraisers, and volunt eer programs (""Not Bread
Alone"" Soup kitchen)
Skills
budgets, credit, customer service, Inspect, MA, machinery, Mac OS, marketing, market, MS Excel, PowerPoint, MS Word, Public Relations,
sales, type
Additional Information
HONORS AND ACTIVITIES Delta Sigma Pi (Professional B usiness Fraternity) March 2015-Present Â· Participate in recruiting,
fundraising, community service and professional events (March of Dimes ""March for Babies"", ""Zumbathon"" for Wounded Warrior Project,
PopTab Fundraising for Ronald McDonald House)Â· Reinforce my professional skills through training and development opportunities, grow
through various leadership platforms, and contribute to the community through service work HTM Career Day Board October 2015-
Present Â· Served on the HTM Career Day planning board as the Facilities Director- monitoring the flow of the event floor and company
satisfaction. Handled all company requests on the day of the event Â· Collaborated with the Career Day committee to fundraise and market
Career Day. This included weekly organizational meetings Eta Sigma Delta Honor Society Fall 2015-Present Â· Selected to the only
premier International Hospitality Management Honor Society (Chapter of Distinction 2015) Â· Serves as a means of uniting outstanding
students for campus activities, fundraisers, and volunt eer programs (""Not Bread Alone"" Soup kitchen)"
28092317.pdf,EXECUTIVE CHEF,"Commitment to Quality
Well-tuned Palate
Communication
Fluent in Spanish
Team Building
Food Science
Software: Shopkeep, Excel, Caterease","2003
Bachelor of Arts : International Development with a minor in Spanish and Anthropology University of Oregon ï¼​ City , State , United States
Skills
Commitment to Quality
Well-tuned Palate
Communication
Fluent in Spanish
Team Building
Food Science
Software: Shopkeep, Excel, Caterease"
